root_uid	eventmention_id	slot_type	argmention_id	attribute
IC0015PTV	VMIC0015PTV.005038	evt117arg01granter	EMIC0015PTV.005153	none
IC0015PTV	VMIC0015PTV.005038	evt117arg03passenger	EMIC0015PTV.005166	none
IC0015LS0	VMIC0015LS0.000003	evt144arg04territoryorfacility	EMIC0015LS0.000024	none
IC0015LS0	VMIC0015LS0.000003	evt144arg02recipient	EMIC0015LS0.000037	none
IC0015LS0	VMIC0015LS0.000003	evt144arg05place	EMIC0015LS0.000050	none
IC0015LS0	VMIC0015LS0.000063	evt059arg03place	EMIC0015LS0.000084	none
IC0015LS0	VMIC0015LS0.000063	evt059arg01fireexplosionobject	EMIC0015LS0.000097	none
IC0015LS0	VMIC0015LS0.000110	evt016arg01demonstrator	EMIC0015LS0.000131	none
IC0015LS0	VMIC0015LS0.000110	evt016arg02place	EMIC0015LS0.000144	none
IC0015LS0	VMIC0015LS0.000204	evt007arg04place	EMIC0015LS0.000225	none
IC0015LS0	VMIC0015LS0.000204	evt007arg03instrument	EMIC0015LS0.000238	none
IC0015LS0	VMIC0015LS0.000204	evt007arg02target	EMIC0015LS0.000251	none
IC0015LS0	VMIC0015LS0.000204	evt007arg01attacker	EMIC0015LS0.000264	none
IC0015LS0	VMIC0015LS0.000277	evt059arg01fireexplosionobject	EMIC0015LS0.000298	none
IC0015LS0	VMIC0015LS0.000311	evt121arg03origin	EMIC0015LS0.000332	none
IC0015LS0	VMIC0015LS0.000311	evt121arg01transporter	EMIC0015LS0.000345	none
IC0015LS0	VMIC0015LS0.000358	evt059arg01fireexplosionobject	EMIC0015LS0.000379	none
IC0015LVA	VMIC0015LVA.000003	evt115arg04origin	EMIC0015LVA.000024	none
IC0015LVA	VMIC0015LVA.000003	evt115arg02passenger	EMIC0015LVA.000037	none
IC0015LVA	VMIC0015LVA.000003	evt115arg01transporter	EMIC0015LVA.000050	none
IC0015LVA	VMIC0015LVA.000063	evt115arg04origin	EMIC0015LVA.000084	none
IC0015LVA	VMIC0015LVA.000063	evt115arg01transporter	EMIC0015LVA.000097	none
IC0015LVA	VMIC0015LVA.000063	evt115arg02passenger	EMIC0015LVA.000110	none
IC0015NIQ	VMIC0015NIQ.000003	evt004arg02target	EMIC0015NIQ.000024	none
IC0015NIQ	VMIC0015NIQ.000003	evt004arg01attacker	EMIC0015NIQ.000037	none
IC0015NIQ	VMIC0015NIQ.000003	evt004arg04place	EMIC0015NIQ.000050	none
IC0015NIQ	VMIC0015NIQ.000063	evt090arg01killer	EMIC0015NIQ.000084	none
IC0015NIQ	VMIC0015NIQ.000063	evt090arg02victim	EMIC0015NIQ.000097	none
IC0015NIQ	VMIC0015NIQ.000063	evt090arg04place	EMIC0015NIQ.000110	none
IC0015NIQ	VMIC0015NIQ.000217	evt090arg01killer	EMIC0015NIQ.000238	none
IC0015NIQ	VMIC0015NIQ.000217	evt090arg01killer	EMIC0015NIQ.000251	none
IC0015NIQ	VMIC0015NIQ.000217	evt090arg02victim	EMIC0015NIQ.000264	none
IC0015NIQ	VMIC0015NIQ.000217	evt090arg04place	EMIC0015NIQ.000277	none
IC0015NIQ	VMIC0015NIQ.000431	evt008arg01attacker	EMIC0015NIQ.000452	none
IC0015NIQ	VMIC0015NIQ.000431	evt008arg02target	EMIC0015NIQ.000465	none
IC0015NIQ	VMIC0015NIQ.000431	evt008arg04place	EMIC0015NIQ.000478	none
IC0015NIQ	VMIC0015NIQ.000585	evt004arg01attacker	EMIC0015NIQ.000606	hedged
IC0015NIQ	VMIC0015NIQ.000585	evt004arg04place	EMIC0015NIQ.000619	none
IC0015NIQ	VMIC0015NIQ.000632	evt090arg01killer	EMIC0015NIQ.000653	none
IC0015NIQ	VMIC0015NIQ.000632	evt090arg02victim	EMIC0015NIQ.000666	none
IC0015NIQ	VMIC0015NIQ.000632	evt090arg04place	EMIC0015NIQ.000679	none
IC0015NIQ	VMIC0015NIQ.000692	evt012arg01attacker	EMIC0015NIQ.000713	none
IC0015NIQ	VMIC0015NIQ.000692	evt012arg02target	EMIC0015NIQ.000726	none
IC0015NIQ	VMIC0015NIQ.000692	evt012arg04place	EMIC0015NIQ.000739	none
IC0015NIQ	VMIC0015NIQ.000752	evt006arg01attacker	EMIC0015NIQ.000773	none
IC0015NIQ	VMIC0015NIQ.000752	evt006arg02target	EMIC0015NIQ.000786	none
IC0015NIQ	VMIC0015NIQ.000752	evt006arg04place	EMIC0015NIQ.000799	none
IC0015NIQ	VMIC0015NIQ.001000	evt090arg01killer	EMIC0015NIQ.001021	none
IC0015NIQ	VMIC0015NIQ.001000	evt090arg04place	EMIC0015NIQ.001034	none
IC0015NIQ	VMIC0015NIQ.001517	evt090arg02victim	EMIC0015NIQ.001538	none
IC0015NIQ	VMIC0015NIQ.001517	evt090arg04place	EMIC0015NIQ.001551	none
IC0015NIQ	VMIC0015NIQ.001611	evt081arg02defendant	EMIC0015NIQ.001632	none
IC0015NIQ	VMIC0015NIQ.001611	evt081arg04crime	EMIC0015NIQ.001645	none
IC0015NIQ	VMIC0015NIQ.001658	evt081arg02defendant	EMIC0015NIQ.001679	none
IC0015NIQ	VMIC0015NIQ.001658	evt081arg04crime	EMIC0015NIQ.001692	none
IC0015NIQ	VMIC0015NIQ.001705	evt017arg01demonstrator	EMIC0015NIQ.001726	none
IC0015NIQ	VMIC0015NIQ.001705	evt017arg02place	EMIC0015NIQ.001739	none
IC0015NIQ	VMIC0015NIQ.001799	evt017arg01demonstrator	EMIC0015NIQ.001820	none
IC0015NIQ	VMIC0015NIQ.001799	evt017arg02place	EMIC0015NIQ.001833	none
IC0015NIQ	VMIC0015NIQ.001893	evt017arg01demonstrator	EMIC0015NIQ.001914	none
IC0015NIQ	VMIC0015NIQ.001893	evt017arg02place	EMIC0015NIQ.001927	none
IC0015NIQ	VMIC0015NIQ.002034	evt008arg02target	EMIC0015NIQ.002055	none
IC0015NIQ	VMIC0015NIQ.002034	evt008arg04place	EMIC0015NIQ.002068	none
IC0015NIQ	VMIC0015NIQ.002081	evt090arg04place	EMIC0015NIQ.002115	none
IC0015NIQ	VMIC0015NIQ.002081	evt090arg02victim	EMIC0015NIQ.002128	none
IC0015NIQ	VMIC0015NIQ.002188	evt008arg01attacker	EMIC0015NIQ.002209	none
IC0015NIQ	VMIC0015NIQ.002188	evt008arg03instrument	EMIC0015NIQ.002222	none
IC0015NIQ	VMIC0015NIQ.002188	evt008arg04place	EMIC0015NIQ.002235	none
IC0015NIQ	VMIC0015NIQ.002248	evt008arg03instrument	EMIC0015NIQ.002269	none
IC0015NIQ	VMIC0015NIQ.002376	evt012arg01attacker	EMIC0015NIQ.002397	none
IC0015NIQ	VMIC0015NIQ.002376	evt012arg02target	EMIC0015NIQ.002410	none
IC0015NIQ	VMIC0015NIQ.002376	evt012arg04place	EMIC0015NIQ.002423	none
IC0015NIQ	VMIC0015NIQ.002436	evt012arg01attacker	EMIC0015NIQ.002457	none
IC0015NIQ	VMIC0015NIQ.002436	evt012arg02target	EMIC0015NIQ.002470	none
IC0015NIQ	VMIC0015NIQ.002436	evt012arg04place	EMIC0015NIQ.002483	none
IC0015NIQ	VMIC0015NIQ.002496	evt012arg01attacker	EMIC0015NIQ.002517	none
IC0015NIQ	VMIC0015NIQ.002496	evt012arg02target	EMIC0015NIQ.002530	none
IC0015NIQ	VMIC0015NIQ.002496	evt012arg04place	EMIC0015NIQ.002543	none
IC0015NIQ	VMIC0015NIQ.002556	evt012arg01attacker	EMIC0015NIQ.002577	none
IC0015NIQ	VMIC0015NIQ.002556	evt012arg02target	EMIC0015NIQ.002590	none
IC0015NIQ	VMIC0015NIQ.002556	evt012arg04place	EMIC0015NIQ.002603	none
IC0015NIQ	VMIC0015NIQ.002616	evt120arg01preventer	EMIC0015NIQ.002637	none
IC0015NIQ	VMIC0015NIQ.002616	evt120arg03passenger	EMIC0015NIQ.002650	none
IC0015NIQ	VMIC0015NIQ.002616	evt120arg04origin	EMIC0015NIQ.002663	none
IC0015NIQ	VMIC0015NIQ.002697	evt006arg02target	EMIC0015NIQ.002718	none
IC0015NIQ	VMIC0015NIQ.002697	evt006arg01attacker	EMIC0015NIQ.002731	none
IC0015NIQ	VMIC0015NIQ.002697	evt006arg04place	EMIC0015NIQ.002744	none
IC0015NIQ	VMIC0015NIQ.002757	evt116arg01passenger	EMIC0015NIQ.002778	none
IC0015NIQ	VMIC0015NIQ.002757	evt116arg02origin	EMIC0015NIQ.002791	none
IC0015NIQ	VMIC0015NIQ.002804	evt004arg01attacker	EMIC0015NIQ.002825	none
IC0015NIQ	VMIC0015NIQ.002804	evt004arg02target	EMIC0015NIQ.002838	none
IC0015NIQ	VMIC0015NIQ.002804	evt004arg04place	EMIC0015NIQ.002851	none
IC001659G	VMIC001659G.000003	evt017arg01demonstrator	EMIC001659G.000024	none
IC001659G	VMIC001659G.000003	evt017arg01demonstrator	EMIC001659G.000037	none
IC001659G	VMIC001659G.000050	evt097arg04place	EMIC001659G.000071	none
IC001659G	VMIC001659G.000050	evt097arg02artifact	EMIC001659G.000084	none
IC001659G	VMIC001659G.000050	evt097arg01manufacturer	EMIC001659G.000097	none
IC001659G	VMIC001659G.000110	evt004arg03instrument	EMIC001659G.000131	none
IC001659G	VMIC001659G.000110	evt004arg03instrument	EMIC001659G.000144	none
IC001659G	VMIC001659G.000110	evt004arg03instrument	EMIC001659G.000157	none
IC001659G	VMIC001659G.000170	evt059arg01fireexplosionobject	EMIC001659G.000191	none
IC001659G	VMIC001659G.000170	evt059arg03place	EMIC001659G.000204	none
IC001659G	VMIC001659G.000217	evt059arg01fireexplosionobject	EMIC001659G.000238	none
IC001659G	VMIC001659G.000345	evt117arg05destination	EMIC001659G.000366	none
IC001659G	VMIC001659G.000345	evt117arg03passenger	EMIC001659G.000379	none
IC001659G	VMIC001659G.000392	evt090arg04place	EMIC001659G.000413	none
IC001659G	VMIC001659G.000392	evt090arg03instrument	EMIC001659G.000426	none
IC001659G	VMIC001659G.000392	evt090arg02victim	EMIC001659G.000439	none
IC001659G	VMIC001659G.000499	evt004arg02target	EMIC001659G.000520	none
IC001659G	VMIC001659G.000499	evt004arg01attacker	EMIC001659G.000533	none
IC001659G	VMIC001659G.000546	evt095arg02victim	EMIC001659G.000567	none
IC001659G	VMIC001659G.000546	evt095arg01injurer	EMIC001659G.000580	none
IC001659G	VMIC001659G.000640	evt079arg01jailer	EMIC001659G.000661	none
IC001659G	VMIC001659G.000640	evt079arg03crime	EMIC001659G.000674	none
IC001659G	VMIC001659G.000640	evt079arg02detainee	EMIC001659G.000687	none
IC001659G	VMIC001659G.000700	evt059arg01fireexplosionobject	EMIC001659G.000721	none
IC001659G	VMIC001659G.000734	evt007arg02target	EMIC001659G.000755	none
IC001659G	VMIC001659G.000734	evt007arg03instrument	EMIC001659G.000768	none
IC001659G	VMIC001659G.000781	evt008arg03instrument	EMIC001659G.000815	none
IC001659G	VMIC001659G.000781	evt008arg01attacker	EMIC001659G.000828	none
IC0015LQN	VMIC0015LQN.000003	evt004arg01attacker	EMIC0015LQN.000024	none
IC0015LQN	VMIC0015LQN.000003	evt004arg01attacker	EMIC0015LQN.000037	none
IC0015LQN	VMIC0015LQN.000003	evt004arg04place	EMIC0015LQN.000050	none
IC0015LQN	VMIC0015LQN.000076	evt004arg01attacker	EMIC0015LQN.000097	none
IC0015LQN	VMIC0015LQN.000076	evt004arg02target	EMIC0015LQN.000110	none
IC0015LQN	VMIC0015LQN.000076	evt004arg04place	EMIC0015LQN.000123	none
IC0015LQN	VMIC0015LQN.000076	evt004arg04place	EMIC0015LQN.000136	none
IC0015LQN	VMIC0015LQN.000076	evt004arg04place	EMIC0015LQN.000149	none
IC0015LQN	VMIC0015LQN.000076	evt004arg04place	EMIC0015LQN.000162	none
IC0015LQN	VMIC0015LQN.000076	evt004arg04place	EMIC0015LQN.000175	none
IC0015LQN	VMIC0015LQN.000076	evt004arg04place	EMIC0015LQN.000188	none
IC0015LQN	VMIC0015LQN.000076	evt004arg04place	EMIC0015LQN.000201	none
IC0015LQN	VMIC0015LQN.000214	evt002arg01damager	EMIC0015LQN.000235	none
IC0015LQN	VMIC0015LQN.000214	evt002arg02artifact	EMIC0015LQN.000248	none
IC0015LQN	VMIC0015LQN.000214	evt002arg04place	EMIC0015LQN.000261	none
IC0015LQN	VMIC0015LQN.000214	evt002arg04place	EMIC0015LQN.000274	none
IC0015LQN	VMIC0015LQN.000214	evt002arg04place	EMIC0015LQN.000287	none
IC0015LQN	VMIC0015LQN.000214	evt002arg04place	EMIC0015LQN.000300	none
IC0015LQN	VMIC0015LQN.000214	evt002arg04place	EMIC0015LQN.000313	none
IC0015LQN	VMIC0015LQN.000360	evt004arg01attacker	EMIC0015LQN.000381	none
IC0015LQN	VMIC0015LQN.000360	evt004arg04place	EMIC0015LQN.000394	none
IC0015LQN	VMIC0015LQN.000420	evt004arg01attacker	EMIC0015LQN.000441	none
IC0015LQN	VMIC0015LQN.000420	evt004arg02target	EMIC0015LQN.000454	none
IC0015LQN	VMIC0015LQN.000420	evt004arg04place	EMIC0015LQN.000467	none
IC0015LQN	VMIC0015LQN.000480	evt004arg01attacker	EMIC0015LQN.000501	none
IC0015LQN	VMIC0015LQN.000480	evt004arg02target	EMIC0015LQN.000514	none
IC0015LQN	VMIC0015LQN.000480	evt004arg04place	EMIC0015LQN.000527	none
IC0015LQN	VMIC0015LQN.000540	evt077arg01inspector	EMIC0015LQN.000561	none
IC0015LQN	VMIC0015LQN.000540	evt077arg02inspectedentity	EMIC0015LQN.000574	none
IC0015LQN	VMIC0015LQN.000540	evt077arg03place	EMIC0015LQN.000587	none
IC0015LQN	VMIC0015LQN.000600	evt105arg01transporter	EMIC0015LQN.000621	none
IC0015LQN	VMIC0015LQN.000600	evt105arg02artifact	EMIC0015LQN.000634	none
IC0015LQN	VMIC0015LQN.000600	evt105arg02artifact	EMIC0015LQN.000647	none
IC0015LQN	VMIC0015LQN.000600	evt105arg02artifact	EMIC0015LQN.000660	none
IC0015LQN	VMIC0015LQN.000600	evt105arg04vehicle	EMIC0015LQN.000686	none
IC0015LQN	VMIC0015LQN.000699	evt090arg02victim	EMIC0015LQN.000720	none
IC0015LQN	VMIC0015LQN.000699	evt090arg04place	EMIC0015LQN.000733	none
IC0015LQN	VMIC0015LQN.000819	evt101arg01transporter	EMIC0015LQN.000840	none
IC0015LQN	VMIC0015LQN.000819	evt101arg04origin	EMIC0015LQN.000853	none
IC0015LQN	VMIC0015LQN.000819	evt101arg05destination	EMIC0015LQN.000866	none
IC0015LQN	VMIC0015LQN.000819	evt101arg02artifact	EMIC0015LQN.000879	none
IC0015LQN	VMIC0015LQN.000819	evt101arg02artifact	EMIC0015LQN.000892	none
IC0015LQN	VMIC0015LQN.000819	evt101arg02artifact	EMIC0015LQN.000905	none
IC0015LQN	VMIC0015LQN.000819	evt101arg02artifact	EMIC0015LQN.000918	none
IC0015LQN	VMIC0015LQN.000931	evt016arg01demonstrator	EMIC0015LQN.000952	none
IC0015LQN	VMIC0015LQN.000931	evt016arg01demonstrator	EMIC0015LQN.000965	none
IC0015LQN	VMIC0015LQN.000931	evt016arg02place	EMIC0015LQN.000978	none
IC0015LQN	VMIC0015LQN.001038	evt003arg01destroyer	EMIC0015LQN.001059	none
IC0015LQN	VMIC0015LQN.001038	evt003arg02artifact	EMIC0015LQN.001072	none
IC0015LQN	VMIC0015LQN.001111	evt004arg01attacker	EMIC0015LQN.001132	none
IC0015LQN	VMIC0015LQN.001111	evt004arg03instrument	EMIC0015LQN.001158	none
IC0015LQN	VMIC0015LQN.001111	evt004arg03instrument	EMIC0015LQN.001171	none
IC0015LQN	VMIC0015LQN.001111	evt004arg03instrument	EMIC0015LQN.001184	none
IC0015LQN	VMIC0015LQN.001210	evt004arg01attacker	EMIC0015LQN.001231	none
IC0015LQN	VMIC0015LQN.001210	evt004arg02target	EMIC0015LQN.001244	none
IC0015LQN	VMIC0015LQN.001210	evt004arg03instrument	EMIC0015LQN.001257	none
IC0015LQN	VMIC0015LQN.001210	evt004arg03instrument	EMIC0015LQN.001270	none
IC0015LQN	VMIC0015LQN.001210	evt004arg04place	EMIC0015LQN.001283	none
IC0015LQN	VMIC0015LQN.001296	evt004arg01attacker	EMIC0015LQN.001317	none
IC0015LQN	VMIC0015LQN.001296	evt004arg03instrument	EMIC0015LQN.001330	none
IC0015LQN	VMIC0015LQN.001296	evt004arg03instrument	EMIC0015LQN.001343	none
IC0015LQN	VMIC0015LQN.001296	evt004arg03instrument	EMIC0015LQN.001356	none
IC0015LQN	VMIC0015LQN.001296	evt004arg04place	EMIC0015LQN.001369	none
IC0015LQN	VMIC0015LQN.001403	evt007arg02target	EMIC0015LQN.001424	none
IC0015LQN	VMIC0015LQN.001403	evt007arg03instrument	EMIC0015LQN.001437	none
IC0015LQN	VMIC0015LQN.001403	evt007arg04place	EMIC0015LQN.001450	none
IC0015LQN	VMIC0015LQN.001510	evt007arg01attacker	EMIC0015LQN.001531	none
IC0015LQN	VMIC0015LQN.001510	evt007arg03instrument	EMIC0015LQN.001544	none
IC0015LQN	VMIC0015LQN.001510	evt007arg03instrument	EMIC0015LQN.001557	none
IC0015LQN	VMIC0015LQN.001698	evt008arg01attacker	EMIC0015LQN.001719	none
IC0015LQN	VMIC0015LQN.001698	evt008arg04place	EMIC0015LQN.001732	none
IC0015LQN	VMIC0015LQN.001766	evt017arg01demonstrator	EMIC0015LQN.001787	none
IC0015LQN	VMIC0015LQN.001766	evt017arg02place	EMIC0015LQN.001800	none
IC0015LQN	VMIC0015LQN.001860	evt012arg02target	EMIC0015LQN.001881	none
IC0015LQN	VMIC0015LQN.001860	evt012arg04place	EMIC0015LQN.001894	none
IC0015LQN	VMIC0015LQN.001941	evt003arg01destroyer	EMIC0015LQN.001962	none
IC0015LQN	VMIC0015LQN.001941	evt003arg02artifact	EMIC0015LQN.001975	none
IC0015LQN	VMIC0015LQN.002001	evt007arg01attacker	EMIC0015LQN.002022	none
IC0015LQN	VMIC0015LQN.002001	evt007arg03instrument	EMIC0015LQN.002035	none
IC0015LQN	VMIC0015LQN.002001	evt007arg04place	EMIC0015LQN.002048	none
IC0015LQN	VMIC0015LQN.002061	evt004arg01attacker	EMIC0015LQN.002082	none
IC0015LQN	VMIC0015LQN.002061	evt004arg01attacker	EMIC0015LQN.002095	none
IC0015LQN	VMIC0015LQN.002061	evt004arg02target	EMIC0015LQN.002108	none
IC0015LQN	VMIC0015LQN.002061	evt004arg04place	EMIC0015LQN.002121	none
IC0015LQN	VMIC0015LQN.002134	evt004arg01attacker	EMIC0015LQN.002155	none
IC0015LQN	VMIC0015LQN.002134	evt004arg02target	EMIC0015LQN.002168	none
IC0015LQN	VMIC0015LQN.002134	evt004arg02target	EMIC0015LQN.002181	none
IC0015LQN	VMIC0015LQN.002194	evt007arg03instrument	EMIC0015LQN.002215	none
IC0015LQN	VMIC0015LQN.002194	evt007arg01attacker	EMIC0015LQN.002228	none
IC0015LQN	VMIC0015LQN.002241	evt007arg01attacker	EMIC0015LQN.002262	none
IC0015LQN	VMIC0015LQN.002241	evt007arg03instrument	EMIC0015LQN.002275	none
IC0015LQN	VMIC0015LQN.002241	evt007arg04place	EMIC0015LQN.002288	none
IC0015LQN	VMIC0015LQN.002241	evt007arg04place	EMIC0015LQN.002301	none
IC0015LQN	VMIC0015LQN.002314	evt019arg01retreater	EMIC0015LQN.002335	none
IC0015LQN	VMIC0015LQN.002314	evt019arg02origin	EMIC0015LQN.002348	none
IC0015LQN	VMIC0015LQN.002314	evt019arg03destination	EMIC0015LQN.002361	none
IC0015LQN	VMIC0015LQN.002374	evt004arg01attacker	EMIC0015LQN.002395	none
IC0015LQN	VMIC0015LQN.002374	evt004arg03instrument	EMIC0015LQN.002408	none
IC0015LQN	VMIC0015LQN.002374	evt004arg02target	EMIC0015LQN.002421	none
IC0015LQN	VMIC0015LQN.002374	evt004arg02target	EMIC0015LQN.002434	none
IC0015LQN	VMIC0015LQN.002447	evt095arg02victim	EMIC0015LQN.002468	none
IC0015LQN	VMIC0015LQN.002494	evt008arg01attacker	EMIC0015LQN.002515	none
IC0015LQN	VMIC0015LQN.002494	evt008arg02target	EMIC0015LQN.002528	none
IC0015LQN	VMIC0015LQN.002494	evt008arg04place	EMIC0015LQN.002541	none
IC0015LQN	VMIC0015LQN.002588	evt059arg02instrument	EMIC0015LQN.002609	none
IC0015LQN	VMIC0015LQN.002588	evt059arg03place	EMIC0015LQN.002622	none
IC0015LQN	VMIC0015LQN.002635	evt059arg03place	EMIC0015LQN.002656	none
IC0015LQN	VMIC0015LQN.002703	evt008arg04place	EMIC0015LQN.002724	none
IC0015LQN	VMIC0015LQN.002737	evt004arg01attacker	EMIC0015LQN.002758	none
IC0015LQN	VMIC0015LQN.002737	evt004arg03instrument	EMIC0015LQN.002771	none
IC0015LQN	VMIC0015LQN.002737	evt004arg04place	EMIC0015LQN.002784	none
IC0015LQN	VMIC0015LQN.002844	evt115arg02passenger	EMIC0015LQN.002865	none
IC0015LQN	VMIC0015LQN.002844	evt115arg04origin	EMIC0015LQN.002878	none
IC0015LQN	VMIC0015LQN.002891	evt116arg01passenger	EMIC0015LQN.002912	none
IC0015LQN	VMIC0015LQN.002891	evt116arg02origin	EMIC0015LQN.002925	none
IC0015LQN	VMIC0015LQN.002938	evt004arg01attacker	EMIC0015LQN.002959	none
IC0015LQN	VMIC0015LQN.002938	evt004arg02target	EMIC0015LQN.002972	none
IC0015LQN	VMIC0015LQN.002938	evt004arg03instrument	EMIC0015LQN.002985	none
IC0015LQN	VMIC0015LQN.002938	evt004arg04place	EMIC0015LQN.002998	none
IC0015LQN	VMIC0015LQN.003011	evt113arg01transporter	EMIC0015LQN.003032	none
IC0015LQN	VMIC0015LQN.003011	evt113arg01transporter	EMIC0015LQN.003045	none
IC0015LQN	VMIC0015LQN.003011	evt113arg01transporter	EMIC0015LQN.003058	none
IC0015LQN	VMIC0015LQN.003011	evt113arg02passenger	EMIC0015LQN.003071	none
IC0015LQN	VMIC0015LQN.003011	evt113arg02passenger	EMIC0015LQN.003084	none
IC0015LQN	VMIC0015LQN.003011	evt113arg04origin	EMIC0015LQN.003097	none
IC0015LQN	VMIC0015LQN.003110	evt116arg01passenger	EMIC0015LQN.003131	none
IC0015LQN	VMIC0015LQN.003110	evt116arg02origin	EMIC0015LQN.003144	none
IC0015LQN	VMIC0015LQN.003157	evt004arg01attacker	EMIC0015LQN.003178	none
IC0015LQN	VMIC0015LQN.003157	evt004arg03instrument	EMIC0015LQN.003191	none
IC0015LQN	VMIC0015LQN.003157	evt004arg04place	EMIC0015LQN.003225	none
IC0015LQN	VMIC0015LQN.003238	evt095arg01injurer	EMIC0015LQN.003259	none
IC0015LQN	VMIC0015LQN.003238	evt095arg02victim	EMIC0015LQN.003272	none
IC0015LQN	VMIC0015LQN.003238	evt095arg03instrument	EMIC0015LQN.003285	none
IC0015LQN	VMIC0015LQN.003238	evt095arg04place	EMIC0015LQN.003298	none
IC0015LQN	VMIC0015LQN.003405	evt116arg01passenger	EMIC0015LQN.003447	none
IC0015LQN	VMIC0015LQN.003405	evt116arg02origin	EMIC0015LQN.003460	none
IC0015LQN	VMIC0015LQN.003473	evt115arg01transporter	EMIC0015LQN.003494	none
IC0015LQN	VMIC0015LQN.003473	evt115arg02passenger	EMIC0015LQN.003507	none
IC0015LQN	VMIC0015LQN.003473	evt115arg04origin	EMIC0015LQN.003520	none
IC0015LQN	VMIC0015LQN.003533	evt115arg01transporter	EMIC0015LQN.003554	none
IC0015LQN	VMIC0015LQN.003533	evt115arg01transporter	EMIC0015LQN.003567	none
IC0015LQN	VMIC0015LQN.003533	evt115arg02passenger	EMIC0015LQN.003580	none
IC0015LQN	VMIC0015LQN.003533	evt115arg04origin	EMIC0015LQN.003593	none
IC0015LQN	VMIC0015LQN.003606	evt004arg01attacker	EMIC0015LQN.003627	none
IC0015LQN	VMIC0015LQN.003606	evt004arg02target	EMIC0015LQN.003640	none
IC0015LQN	VMIC0015LQN.003606	evt004arg04place	EMIC0015LQN.003653	none
IC0015LQN	VMIC0015LQN.003734	evt139arg02recipient	EMIC0015LQN.003755	none
IC0015LQN	VMIC0015LQN.003734	evt139arg04artifact	EMIC0015LQN.003768	hedged
IC0015LQN	VMIC0015LQN.003781	evt004arg01attacker	EMIC0015LQN.003802	none
IC0015LQN	VMIC0015LQN.003781	evt004arg02target	EMIC0015LQN.003815	none
IC0015LQN	VMIC0015LQN.003781	evt004arg04place	EMIC0015LQN.003828	none
IC0015LQN	VMIC0015LQN.003841	evt004arg01attacker	EMIC0015LQN.003862	none
IC0015LQN	VMIC0015LQN.003841	evt004arg02target	EMIC0015LQN.003875	none
IC0015LQN	VMIC0015LQN.003841	evt004arg04place	EMIC0015LQN.003888	none
IC0015LQN	VMIC0015LQN.003901	evt090arg02victim	EMIC0015LQN.003922	none
IC0015LQN	VMIC0015LQN.003901	evt090arg04place	EMIC0015LQN.003935	none
IC0015LQN	VMIC0015LQN.004089	evt090arg02victim	EMIC0015LQN.004110	none
IC0015LQN	VMIC0015LQN.004089	evt090arg04place	EMIC0015LQN.004123	none
IC0015LQN	VMIC0015LQN.004183	evt095arg02victim	EMIC0015LQN.004204	none
IC0015LQN	VMIC0015LQN.004183	evt095arg03instrument	EMIC0015LQN.004217	none
IC0015LQN	VMIC0015LQN.004183	evt095arg03instrument	EMIC0015LQN.004230	none
IC0015LQN	VMIC0015LQN.004183	evt095arg04place	EMIC0015LQN.004243	none
IC0015LQN	VMIC0015LQN.004256	evt090arg01killer	EMIC0015LQN.004277	none
IC0015LQN	VMIC0015LQN.004256	evt090arg02victim	EMIC0015LQN.004290	none
IC0015LMY	VMIC0015LMY.000003	evt004arg03instrument	EMIC0015LMY.000178	none
IC0015LMY	VMIC0015LMY.000003	evt004arg04place	EMIC0015LMY.000191	none
IC0015LMY	VMIC0015LMY.000003	evt004arg01attacker	EMIC0015LMY.004443	none
IC0015LMY	VMIC0015LMY.000024	evt004arg01attacker	EMIC0015LMY.000045	none
IC0015LMY	VMIC0015LMY.000024	evt004arg02target	EMIC0015LMY.000058	none
IC0015LMY	VMIC0015LMY.000024	evt004arg04place	EMIC0015LMY.000071	none
IC0015LMY	VMIC0015LMY.000084	evt017arg01demonstrator	EMIC0015LMY.000105	none
IC0015LMY	VMIC0015LMY.000084	evt017arg02place	EMIC0015LMY.000118	none
IC0015LMY	VMIC0015LMY.000298	evt002arg01damager	EMIC0015LMY.000319	none
IC0015LMY	VMIC0015LMY.000298	evt002arg04place	EMIC0015LMY.000345	none
IC0015LMY	VMIC0015LMY.000298	evt002arg02artifact	EMIC0015LMY.004516	none
IC0015LMY	VMIC0015LMY.000358	evt004arg01attacker	EMIC0015LMY.000379	none
IC0015LMY	VMIC0015LMY.000358	evt004arg03instrument	EMIC0015LMY.000392	none
IC0015LMY	VMIC0015LMY.000358	evt004arg04place	EMIC0015LMY.000405	none
IC0015LMY	VMIC0015LMY.000358	evt004arg02target	EMIC0015LMY.004503	none
IC0015LMY	VMIC0015LMY.000418	evt004arg01attacker	EMIC0015LMY.000452	none
IC0015LMY	VMIC0015LMY.000418	evt004arg03instrument	EMIC0015LMY.000465	none
IC0015LMY	VMIC0015LMY.000418	evt004arg04place	EMIC0015LMY.000478	none
IC0015LMY	VMIC0015LMY.000611	evt095arg02victim	EMIC0015LMY.000632	none
IC0015LMY	VMIC0015LMY.000611	evt095arg04place	EMIC0015LMY.000684	none
IC0015LMY	VMIC0015LMY.000697	evt012arg03instrument	EMIC0015LMY.000731	none
IC0015LMY	VMIC0015LMY.000697	evt012arg04place	EMIC0015LMY.000744	none
IC0015LMY	VMIC0015LMY.000757	evt008arg01attacker	EMIC0015LMY.000778	none
