kb_id	mention_id	root_uid
693468|80000043	EMIC001631H.001749	IC001631H
NILE05416	EMIC001631H.001911	IC001631H
NILE04211	EMIC001631H.001924	IC001631H
NILE05417	EMIC001631H.001937	IC001631H
NILE04234	EMIC001631H.001950	IC001631H
NILE05418	EMIC001631H.001963	IC001631H
NILE05419	EMIC001631H.001976	IC001631H
NILE04210	EMIC001631H.002010	IC001631H
693468|80000043	EMIC001631H.002023	IC001631H
NILE04235	EMIC001631H.002036	IC001631H
NILE04225	EMIC001631H.002582	IC001631H
693468|80000043	EMIC001631H.002595	IC001631H
NILE05421	EMIC001631H.002689	IC001631H
80000012|80000353	EMIC001631H.002702	IC001631H
NILE05422	EMIC001631H.002783	IC001631H
693468|80000043	EMIC001631H.002796	IC001631H
NILE05423	EMIC0016335.000071	IC0016335
693468|80000043	EMIC0016335.000084	IC0016335
693468|80000043	EMIC0016335.000439	IC0016335
NILE04238	EMIC0016335.000165	IC0016335
80000014	EMIC0016335.000178	IC0016335
693468|80000043	EMIC0016335.000191	IC0016335
NILE04240	EMIC0016335.000473	IC0016335
NILE04224	EMIC0016335.000554	IC0016335
NILE05428	EMIC0016335.000721	IC0016335
693468|80000043	EMIC0016335.000734	IC0016335
NILE04241	EMIC001634B.000024	IC001634B
693468|80000043	EMIC001634B.000037	IC001634B
NILE04242	EMIC001634B.000212	IC001634B
NILE04244	EMIC001634B.000225	IC001634B
NILE04243	EMIC001634B.000259	IC001634B
NILE05429	EMIC001634B.000272	IC001634B
80000088	EMIC001634B.000285	IC001634B
NILE04243	EMIC001634B.000332	IC001634B
80000078	EMIC001634B.000345	IC001634B
NILE04244	EMIC001634B.000358	IC001634B
80000014	EMIC001634B.000627	IC001634B
80000141	EMIC001634B.001517	IC001634B
NILE05432	EMIC001634B.000755	IC001634B
80000088	EMIC001634B.000768	IC001634B
704508|80000042	EMIC001634B.000781	IC001634B
693468|80000043	EMIC001634B.001504	IC001634B
80000078	EMIC001634B.000815	IC001634B
NILE05433	EMIC001634B.000828	IC001634B
693468|80000043	EMIC001634B.001491	IC001634B
NILE05434	EMIC001634B.000935	IC001634B
NILE05435	EMIC001634B.000948	IC001634B
703883|80000039	EMIC001634B.000961	IC001634B
693468|80000043	EMIC001634B.000974	IC001634B
NILE05438	EMIC001634B.001196	IC001634B
NILE04243	EMIC001634B.001530	IC001634B
80000088	EMIC001634B.001418	IC001634B
693468|80000043	EMIC001634B.001431	IC001634B
NILE04249	EMIC001639B.000024	IC001639B
80000014	EMIC001639B.000037	IC001639B
693468|80000043	EMIC001639B.000050	IC001639B
NILE04249	EMIC001639B.000084	IC001639B
NILE05451	EMIC001639B.000097	IC001639B
80000014	EMIC001639B.000110	IC001639B
NILE04249	EMIC001639B.000144	IC001639B
NILE04249	EMIC001639B.000183	IC001639B
NILE04249	EMIC001639B.000189	IC001639B
NILE05452	EMIC001639B.000157	IC001639B
80000014	EMIC001639B.000170	IC001639B
NILE04249	EMIC001639B.000216	IC001639B
80000014	EMIC001639B.000229	IC001639B
693468|80000043	EMIC001639B.000242	IC001639B
NILE04250	EMIC001639J.000024	IC001639J
NILE05453	EMIC001639J.000037	IC001639J
693468|80000043	EMIC001639J.000050	IC001639J
NILE05454	EMIC001639J.000131	IC001639J
NILE05455	EMIC001639J.000144	IC001639J
NILE05456	EMIC001639J.000157	IC001639J
NILE05457	EMIC001639J.000191	IC001639J
693468|80000043	EMIC001639J.000204	IC001639J
NILE04251	EMIC001639J.000238	IC001639J
693468|80000043	EMIC001639J.000251	IC001639J
80000085	EMIC001639J.000379	IC001639J
693468|80000043	EMIC001639J.000392	IC001639J
NILE04253	EMIC001639J.000426	IC001639J
NILE04253	EMIC001639J.000739	IC001639J
NILE04253	EMIC001639J.000745	IC001639J
NILE04253	EMIC001639J.000751	IC001639J
80000014	EMIC001639J.000439	IC001639J
693468|80000043	EMIC001639J.000452	IC001639J
NILE04254	EMIC001639J.000580	IC001639J
NILE04255	EMIC001639J.000593	IC001639J
693468|80000043	EMIC001639J.000606	IC001639J
NILE05460	EMIC001639J.000640	IC001639J
NILE04255	EMIC001639J.000653	IC001639J
693468|80000043	EMIC001639J.000666	IC001639J
NILE04250	EMIC001639J.000700	IC001639J
NILE05461	EMIC001639J.000713	IC001639J
693468|80000043	EMIC001639J.000726	IC001639J
80000078	EMIC00165YA.000071	IC00165YA
NILE05463	EMIC00165YA.000084	IC00165YA
NILE04256	EMIC00165YA.000097	IC00165YA
693468|80000043	EMIC00165YA.000110	IC00165YA
NILE04258	EMIC00165YA.000191	IC00165YA
NILE04256	EMIC00165YA.000204	IC00165YA
NILE05464	EMIC00165YA.000217	IC00165YA
693468|80000043	EMIC00165YA.000230	IC00165YA
NILE04258	EMIC00165YA.000264	IC00165YA
693468|80000043	EMIC00165YA.000277	IC00165YA
80000078	EMIC00165YA.000290	IC00165YA
80000078	EMIC00165YA.000324	IC00165YA
NILE05465	EMIC00165YA.000337	IC00165YA
NILE04257	EMIC00165YA.000350	IC00165YA
80000078	EMIC00165YA.000405	IC00165YA
NILE05466	EMIC00165YA.000418	IC00165YA
NILE04257	EMIC00165YA.000431	IC00165YA
NILE04258	EMIC00165YA.000512	IC00165YA
NILE04258	EMIC00165YA.000873	IC00165YA
NILE04258	EMIC00165YA.000879	IC00165YA
NILE05468	EMIC00165YA.000525	IC00165YA
693468|80000043	EMIC00165YA.000538	IC00165YA
80000078	EMIC00165YA.000640	IC00165YA
80000078	EMIC00165YA.000867	IC00165YA
NILE05470	EMIC00165YA.000653	IC00165YA
693468|80000043	EMIC00165YA.000666	IC00165YA
80000141	EMIC001L3AA.000024	IC001L3AA
80000141	EMIC001L3AA.001415	IC001L3AA
80000141	EMIC001L3AA.001421	IC001L3AA
693468|80000043	EMIC001L3AA.000037	IC001L3AA
80000141	EMIC001L3AA.000071	IC001L3AA
80000014	EMIC001L3AA.000084	IC001L3AA
693468|80000043	EMIC001L3AA.000097	IC001L3AA
80000078	EMIC001L3AA.000700	IC001L3AA
704508|80000042	EMIC001L3AA.000713	IC001L3AA
NILE04260	EMIC001L3AA.000747	IC001L3AA
80000078	EMIC001L3AA.000760	IC001L3AA
NILE05474	EMIC001L3AA.000773	IC001L3AA
NILE04260	EMIC001L3AA.000807	IC001L3AA
80000078	EMIC001L3AA.000820	IC001L3AA
NILE05475	EMIC001L3AA.000833	IC001L3AA
NILE04260	EMIC001L3AA.000880	IC001L3AA
80000078	EMIC001L3AA.000893	IC001L3AA
NILE05476	EMIC001L3AA.000906	IC001L3AA
NILE05477	EMIC001L3AA.000953	IC001L3AA
80000078	EMIC001L3AA.000966	IC001L3AA
NILE04260	EMIC001L3AA.000979	IC001L3AA
NILE04260	EMIC001L3AA.001026	IC001L3AA
80000078	EMIC001L3AA.001039	IC001L3AA
NILE05478	EMIC001L3AA.001052	IC001L3AA
NILE05479	EMIC001L3AA.001086	IC001L3AA
NILE05480	EMIC001L3AA.001099	IC001L3AA
704508|80000042	EMIC001L3AA.001112	IC001L3AA
709717|80000051	EMIC001L3AA.001125	IC001L3AA
NILE04262	EMIC001L3FQ.000024	IC001L3FQ
80000011	EMIC001L3FQ.000037	IC001L3FQ
704508|80000042	EMIC001L3FQ.000050	IC001L3FQ
NILE05484	EMIC001L3FQ.000131	IC001L3FQ
NILE05485	EMIC001L3FQ.000144	IC001L3FQ
704508|80000042	EMIC001L3FQ.000157	IC001L3FQ
NILE04262	EMIC001L3FQ.000191	IC001L3FQ
704508|80000042	EMIC001L3FQ.000204	IC001L3FQ
80000011	EMIC001L3FQ.000217	IC001L3FQ
NILE04263	EMIC001L3Q4.000071	IC001L3Q4
690791|80000032	EMIC001L3Q4.000084	IC001L3Q4
690791|80000032	EMIC001L3Q4.000097	IC001L3Q4
NILE04263	EMIC001L3Q4.000413	IC001L3Q4
693468|80000043	EMIC001L3Q4.000426	IC001L3Q4
NILE04264	EMIC001L3Q4.000473	IC001L3Q4
80000066	EMIC001L3Q4.000486	IC001L3Q4
80000014	EMIC001L3Q4.000499	IC001L3Q4
NILE05490	EMIC001L3Q4.000512	IC001L3Q4
693468|80000043	EMIC001L3Q4.000525	IC001L3Q4
NILE04264	EMIC001L3Q4.000627	IC001L3Q4
NILE05491	EMIC001L3Q4.000640	IC001L3Q4
693468|80000043	EMIC001L3Q4.000653	IC001L3Q4
80000141	EMIC001L3Q4.000875	IC001L3Q4
NILE04265	EMIC001L3Q4.000888	IC001L3Q4
703883|80000039	EMIC001L3Q4.000901	IC001L3Q4
NILE05500	EMIC001L3Q4.001426	IC001L3Q4
80000078	EMIC001L3Q4.001439	IC001L3Q4
NILE05501	EMIC001L3Q4.001452	IC001L3Q4
NILE05502	EMIC001L3Q4.001465	IC001L3Q4
80000322	EMIC001L3Q4.001478	IC001L3Q4
NILE04267	EMIC001L3Q4.001512	IC001L3Q4
NILE05503	EMIC001L3Q4.001525	IC001L3Q4
693468|80000043	EMIC001L3Q4.001538	IC001L3Q4
80000141	EMIC001L3Q4.001807	IC001L3Q4
NILE05506	EMIC001L3Q4.001820	IC001L3Q4
NILE04270	EMIC001L3Q4.002183	IC001L3Q4
NILE05510	EMIC001L3Q4.002196	IC001L3Q4
693468|80000043	EMIC001L3Q4.002209	IC001L3Q4
NILE05511	EMIC001L3Q4.002337	IC001L3Q4
80000066	EMIC001L3Q4.002350	IC001L3Q4
693468|80000043	EMIC001L3Q4.002363	IC001L3Q4
NILE05512	EMIC001L3Q4.002397	IC001L3Q4
80000086	EMIC001L3Q4.002410	IC001L3Q4
693468|80000043	EMIC001L3Q4.002423	IC001L3Q4
80000078	EMIC001L3Q4.002504	IC001L3Q4
NILE05514	EMIC001L3Q4.002517	IC001L3Q4
693468|80000043	EMIC001L3Q4.002530	IC001L3Q4
NILE04268	EMIC001L3Q4.002564	IC001L3Q4
NILE05515	EMIC001L3Q4.002577	IC001L3Q4
693468|80000043	EMIC001L3Q4.002590	IC001L3Q4
NILE04270	EMIC001L3Q4.002624	IC001L3Q4
693468|80000043	EMIC001L3Q4.002637	IC001L3Q4
NILE04270	EMIC001L3Q4.002671	IC001L3Q4
693468|80000043	EMIC001L3Q4.002684	IC001L3Q4
NILE04268	EMIC001L3Q4.002718	IC001L3Q4
693468|80000043	EMIC001L3Q4.002731	IC001L3Q4
NILE04361	EMIC0015Q3Z.001502	IC0015Q3Z
NILE04211	EMIC0015Q3Z.001515	IC0015Q3Z
NILE04235	EMIC0015Q3Z.001622	IC0015Q3Z
NILE04361	EMIC0015Q3Z.001635	IC0015Q3Z
80000141	EMIC0015Q3Z.001648	IC0015Q3Z
NILE04362	EMIC0015Q3Z.002079	IC0015Q3Z
80000014	EMIC0015Q3Z.002092	IC0015Q3Z
80000078	EMIC0015Q3Z.002781	IC0015Q3Z
NILE05722	EMIC0015Q3Z.002794	IC0015Q3Z
NILE05723	EMIC0015Q3Z.002807	IC0015Q3Z
NILE05724	EMIC0015Q3Z.002995	IC0015Q3Z
NILE04362	EMIC0015Q3Z.003008	IC0015Q3Z
7731189|80000009	EMIC0015Q3Z.003021	IC0015Q3Z
NILE05725	EMIC0015Q3Z.003055	IC0015Q3Z
NILE05726	EMIC0015Q3Z.003068	IC0015Q3Z
80000078	EMIC0015Q3Z.003081	IC0015Q3Z
80000083	EMIC0015Q3Z.003162	IC0015Q3Z
693468|80000043	EMIC0015Q3Z.003175	IC0015Q3Z
NILE04362	EMIC0015Q3Z.003188	IC0015Q3Z
2017370|80000055	EMIC0015Q3Z.003410	IC0015Q3Z
NILE04362	EMIC0015Q3Z.003423	IC0015Q3Z
NILE05727	EMIC0015Q3Z.003436	IC0015Q3Z
NILE05728	EMIC0015Q3Z.003449	IC0015Q3Z
693468|80000043	EMIC0015Q3Z.003462	IC0015Q3Z
NILE05729	EMIC0015YM7.000024	IC0015YM7
704508|80000042	EMIC0015YM7.000037	IC0015YM7
NILE04364	EMIC0015YM7.000050	IC0015YM7
NILE05730	EMIC0015YM7.000144	IC0015YM7
NILE04365	EMIC0015YM7.000157	IC0015YM7
701822|80000059	EMIC0015YM7.000170	IC0015YM7
NILE05732	EMIC0015YM7.000486	IC0015YM7
80000078	EMIC0015YM7.000499	IC0015YM7
NILE04365	EMIC0015YM7.000512	IC0015YM7
701822|80000059	EMIC0015YM7.000525	IC0015YM7
704508|80000042	EMIC0015YM7.000559	IC0015YM7
NILE04366	EMIC0015YM7.000572	IC0015YM7
NILE05733	EMIC0015YM7.001298	IC0015YM7
80000078	EMIC0015YM7.001311	IC0015YM7
NILE05734	EMIC0015YM7.001324	IC0015YM7
NILE05735	EMIC0015YM7.001337	IC0015YM7
NILE05738	EMIC0015YM7.001653	IC0015YM7
80000078	EMIC0015YM7.001666	IC0015YM7
704508|80000042	EMIC0015YM7.001679	IC0015YM7
80000078	EMIC0015YM7.001927	IC0015YM7
NILE05742	EMIC0015YM7.001940	IC0015YM7
80000078	EMIC0015YM7.001953	IC0015YM7
NILE05743	EMIC0015YM7.002162	IC0015YM7
NILE05744	EMIC0015YM7.002175	IC0015YM7
NILE05745	EMIC0015YM7.002188	IC0015YM7
80000087	EMIC0015YM7.002363	IC0015YM7
7731189|80000009	EMIC0015YM7.002376	IC0015YM7
80000010	EMIC0015YM7.002389	IC0015YM7
80000322	EMIC0015YM7.002423	IC0015YM7
NILE05746	EMIC0015YM7.002436	IC0015YM7
NILE05747	EMIC0015YM7.002449	IC0015YM7
NILE05748	EMIC0015YM7.002462	IC0015YM7
704508|80000042	EMIC0015YM7.002475	IC0015YM7
NILE04364	EMIC0015YM7.002663	IC0015YM7
704508|80000042	EMIC0015YM7.002676	IC0015YM7
NILE04231	EMIC0015YM7.002689	IC0015YM7
80000087	EMIC0015YM7.003245	IC0015YM7
80000078	EMIC0015YM7.003258	IC0015YM7
80000087	EMIC0015YM7.002723	IC0015YM7
80000078	EMIC0015YM7.002736	IC0015YM7
704508|80000042	EMIC0015YM7.002749	IC0015YM7
80000087	EMIC0015YM7.002830	IC0015YM7
NILE05749	EMIC0015YM7.002843	IC0015YM7
NILE05750	EMIC0015YM7.002856	IC0015YM7
80000078	EMIC00162W4.000118	IC00162W4
693468|80000043	EMIC00162W4.000131	IC00162W4
NILE04369	EMIC00162W4.000225	IC00162W4
693468|80000043	EMIC00162W4.000238	IC00162W4
80000078	EMIC00162W4.002333	IC00162W4
NILE04370	EMIC00162W4.000353	IC00162W4
NILE05755	EMIC00162W4.000366	IC00162W4
NILE04370	EMIC00162W4.000823	IC00162W4
80000087	EMIC00162W4.000836	IC00162W4
693468|80000043	EMIC00162W4.000849	IC00162W4
80000078	EMIC00162W4.000904	IC00162W4
NILE04370	EMIC00162W4.000917	IC00162W4
NILE05756	EMIC00162W4.000930	IC00162W4
693468|80000043	EMIC00162W4.000943	IC00162W4
NILE05757	EMIC00162W4.000977	IC00162W4
NILE05758	EMIC00162W4.000990	IC00162W4
80000078	EMIC00162W4.001003	IC00162W4
80000078	EMIC00162W4.001037	IC00162W4
80000015	EMIC00162W4.001050	IC00162W4
693468|80000043	EMIC00162W4.001063	IC00162W4
NILE05763	EMIC00162W4.001656	IC00162W4
693468|80000043	EMIC00162W4.001669	IC00162W4
80000323	EMIC00162W4.001682	IC00162W4
NILE05764	EMIC00162W4.001870	IC00162W4
693468|80000043	EMIC00162W4.001883	IC00162W4
693468|80000043	EMIC00162W4.001917	IC00162W4
NILE04372	EMIC00162W4.001930	IC00162W4
NILE04369	EMIC00162W4.002011	IC00162W4
693468|80000043	EMIC00162W4.002024	IC00162W4
NILE05765	EMIC00162W4.002092	IC00162W4
693468|80000043	EMIC00162W4.002105	IC00162W4
NILE04373	EMIC00162W4.002220	IC00162W4
NILE05766	EMIC00162W4.002233	IC00162W4
693468|80000043	EMIC00162W4.002246	IC00162W4
NILE05767	EMIC00162W4.002272	IC00162W4
80000078	EMIC0015QIF.000071	IC0015QIF
704508|80000042	EMIC0015QIF.000084	IC0015QIF
NILE05768	EMIC0015QIF.000097	IC0015QIF
80000078	EMIC0015QIF.000131	IC0015QIF
704508|80000042	EMIC0015QIF.000144	IC0015QIF
NILE05769	EMIC0015QIF.000157	IC0015QIF
704508|80000042	EMIC0015QIF.000170	IC0015QIF
80000078	EMIC0015QIF.000204	IC0015QIF
NILE05770	EMIC0015QIF.000217	IC0015QIF
NILE04374	EMIC0015QIF.000230	IC0015QIF
704508|80000042	EMIC0015QIF.000243	IC0015QIF
NILE05771	EMIC0015QIF.000277	IC0015QIF
NILE04374	EMIC0015QIF.000290	IC0015QIF
80000078	EMIC0015QIF.000324	IC0015QIF
NILE05772	EMIC0015QIF.000337	IC0015QIF
NILE04374	EMIC0015QIF.000350	IC0015QIF
704508|80000042	EMIC0015QIF.000363	IC0015QIF
NILE05773	EMIC0015QIF.000460	IC0015QIF
NILE05774	EMIC0015QIF.000473	IC0015QIF
NILE04374	EMIC0015QIF.000486	IC0015QIF
704508|80000042	EMIC0015QIF.000499	IC0015QIF
80000083	EMIC0015QIF.000512	IC0015QIF
704508|80000042	EMIC0015QIF.000525	IC0015QIF
NILE05776	EMIC0015QIF.000624	IC0015QIF
NILE05777	EMIC0015QIF.000637	IC0015QIF
704508|80000042	EMIC0015QIF.000650	IC0015QIF
NILE04375	EMIC0015YGZ.000784	IC0015YGZ
80000012|80000353	EMIC0015YGZ.000797	IC0015YGZ
NILE05779	EMIC0015YGZ.000810	IC0015YGZ
NILE05780	EMIC0015YGZ.000844	IC0015YGZ
NILE05781	EMIC0015YGZ.000857	IC0015YGZ
80000012|80000353	EMIC0015YGZ.000870	IC0015YGZ
NILE05782	EMIC0015YGZ.000904	IC0015YGZ
NILE04375	EMIC0015YGZ.000917	IC0015YGZ
NILE04376	EMIC0015O8G.000071	IC0015O8G
80000011	EMIC0015O8G.000084	IC0015O8G
NILE04377	EMIC0015O8G.000097	IC0015O8G
NILE05783	EMIC0015O8G.000144	IC0015O8G
NILE04378	EMIC0015O8G.000157	IC0015O8G
80000011	EMIC0015O8G.000170	IC0015O8G
NILE05784	EMIC0015O8G.000204	IC0015O8G
NILE04378	EMIC0015O8G.000217	IC0015O8G
NILE04376	EMIC0015O8G.000272	IC0015O8G
NILE04377	EMIC0015O8G.000285	IC0015O8G
80000011	EMIC0015O8G.000298	IC0015O8G
NILE04376	EMIC0015O8G.000379	IC0015O8G
80000011	EMIC0015O8G.000392	IC0015O8G
NILE04377	EMIC0015O8G.000405	IC0015O8G
NILE05788	EMIC0015O8G.000486	IC0015O8G
80000011	EMIC0015O8G.000499	IC0015O8G
NILE04377	EMIC0015O8G.000606	IC0015O8G
80000085	EMIC0015O8G.000653	IC0015O8G
80000011	EMIC0015O8G.000666	IC0015O8G
704508|80000042	EMIC0015O8G.000679	IC0015O8G
80000011	EMIC0015O8G.000948	IC0015O8G
NILE05791	EMIC0015O8G.000961	IC0015O8G
NILE04378	EMIC0015O8G.001230	IC0015O8G
NILE04381	EMIC0015O8G.001243	IC0015O8G
80000141	EMIC0015PZ4.000225	IC0015PZ4
NILE05903	EMIC0015PZ4.000238	IC0015PZ4
NILE05904	EMIC0015PZ4.000353	IC0015PZ4
693468|80000043	EMIC0015PZ4.000366	IC0015PZ4
NILE05907	EMIC0015PZ4.001756	IC0015PZ4
80000141	EMIC0015PZ4.001769	IC0015PZ4
NILE04438	EMIC0015PZ4.000656	IC0015PZ4
NILE04439	EMIC0015PZ4.000682	IC0015PZ4
80000010	EMIC0015PZ4.000695	IC0015PZ4
709718|80000061	EMIC0015PZ4.000708	IC0015PZ4
NILE05905	EMIC0015PZ4.000930	IC0015PZ4
709718|80000061	EMIC0015PZ4.000943	IC0015PZ4
80000063	EMIC0015PZ4.000956	IC0015PZ4
80000063	EMIC0015PZ4.000990	IC0015PZ4
80000078	EMIC0015PZ4.001003	IC0015PZ4
709718|80000061	EMIC0015PZ4.001016	IC0015PZ4
NILE04438	EMIC0015PZ4.001050	IC0015PZ4
NILE04438	EMIC0015PZ4.001816	IC0015PZ4
NILE04438	EMIC0015PZ4.001822	IC0015PZ4
NILE04439	EMIC0015PZ4.001063	IC0015PZ4
NILE04439	EMIC0015PZ4.001828	IC0015PZ4
NILE04439	EMIC0015PZ4.001834	IC0015PZ4
NILE04439	EMIC0015PZ4.001840	IC0015PZ4
7731189|80000009	EMIC0015PZ4.001076	IC0015PZ4
80000078	EMIC0015PZ4.001478	IC0015PZ4
7731189|80000009	EMIC0015PZ4.001491	IC0015PZ4
704508|80000042	EMIC0015PZ4.001504	IC0015PZ4
NILE04438	EMIC0015PZ4.001846	IC0015PZ4
NILE04439	EMIC0015PZ4.001859	IC0015PZ4
80000141	EMIC0015PZ4.001538	IC0015PZ4
NILE05906	EMIC0015PZ4.001551	IC0015PZ4
NILE04440	EMIC0015OEQ.000024	IC0015OEQ
NILE04440	EMIC0015OEQ.000217	IC0015OEQ
NILE04440	EMIC0015OEQ.000223	IC0015OEQ
80000010	EMIC0015OEQ.000037	IC0015OEQ
704508|80000042	EMIC0015OEQ.000050	IC0015OEQ
NILE04440	EMIC0015OEQ.000403	IC0015OEQ
80000010	EMIC0015OEQ.000416	IC0015OEQ
80000010	EMIC0015OEQ.000442	IC0015OEQ
704508|80000042	EMIC0015OEQ.000429	IC0015OEQ
704508|80000042	EMIC0015OEQ.000448	IC0015OEQ
NILE04271	EMIC0016A6U.000071	IC0016A6U
704508|80000042	EMIC0016A6U.000084	IC0016A6U
NILE04271	EMIC0016A6U.000118	IC0016A6U
614540|80000041	EMIC0016A6U.000131	IC0016A6U
NILE04272	EMIC0016A6U.000306	IC0016A6U
NILE05519	EMIC0016A6U.000319	IC0016A6U
693468|80000043	EMIC0016A6U.000332	IC0016A6U
NILE05522	EMIC0016A6U.000763	IC0016A6U
693468|80000043	EMIC0016A6U.000776	IC0016A6U
NILE05523	EMIC0016AA8.000058	IC0016AA8
80000014	EMIC0016AA8.000071	IC0016AA8
NILE04274	EMIC0016AA8.000084	IC0016AA8
704508|80000042	EMIC0016AA8.000097	IC0016AA8
80000014	EMIC0016AA8.000178	IC0016AA8
693468|80000043	EMIC0016AA8.000225	IC0016AA8
693468|80000043	EMIC0016AA8.000212	IC0016AA8
80000066	EMIC0016AA8.000700	IC0016AA8
80000066	EMIC0016AA8.000713	IC0016AA8
NILE05525	EMIC0016AA8.000353	IC0016AA8
704508|80000042	EMIC0016AA8.000366	IC0016AA8
NILE05526	EMIC0016AA8.000379	IC0016AA8
80000063	EMIC0016AA8.000507	IC0016AA8
80000014	EMIC0016AA8.000520	IC0016AA8
693468|80000043	EMIC0016AA8.000533	IC0016AA8
80000063	EMIC0016AA8.000567	IC0016AA8
80000066	EMIC0016AA8.000580	IC0016AA8
693468|80000043	EMIC0016AA8.000593	IC0016AA8
80000085	EMIC0016ACK.000024	IC0016ACK
80000010	EMIC0016ACK.000037	IC0016ACK
704508|80000042	EMIC0016ACK.000050	IC0016ACK
80000085	EMIC0016ACK.000319	IC0016ACK
80000010	EMIC0016ACK.000332	IC0016ACK
693468|80000043	EMIC0016ACK.000345	IC0016ACK
NILE05532	EMIC0016ACK.000426	IC0016ACK
NILE04276	EMIC0016ACK.000439	IC0016ACK
NILE04277	EMIC0016AEB.000118	IC0016AEB
693468|80000043	EMIC0016AEB.000131	IC0016AEB
80000062	EMIC0016AEB.000144	IC0016AEB
80000014	EMIC0016AEB.000178	IC0016AEB
NILE05535	EMIC0016AEB.000191	IC0016AEB
NILE05536	EMIC0016AEB.000204	IC0016AEB
693468|80000043	EMIC0016AEB.000217	IC0016AEB
NILE05537	EMIC0016AEB.000251	IC0016AEB
NILE05538	EMIC0016AEB.000264	IC0016AEB
NILE05539	EMIC0016AEB.000277	IC0016AEB
709717|80000051	EMIC0016AEB.000290	IC0016AEB
NILE04234	EMIC0016AEB.000303	IC0016AEB
NILE05540	EMIC0016AEB.000316	IC0016AEB
704508|80000042	EMIC0016AEB.000329	IC0016AEB
NILE05541	EMIC0016AEB.000342	IC0016AEB
NILE05542	EMIC0016AEB.000355	IC0016AEB
NILE05543	EMIC0016AEB.000368	IC0016AEB
80000056	EMIC0016AEB.000381	IC0016AEB
NILE04279	EMIC0016AEB.000744	IC0016AEB
693468|80000043	EMIC0016AEB.000757	IC0016AEB
NILE05546	EMIC0016AEB.000770	IC0016AEB
709717|80000051	EMIC0016AEB.000783	IC0016AEB
NILE05547	EMIC0016AEB.000898	IC0016AEB
NILE04234	EMIC0016AEB.000911	IC0016AEB
NILE04279	EMIC0016AEB.000945	IC0016AEB
NILE05548	EMIC0016AEB.000958	IC0016AEB
80000014	EMIC0016AEB.000971	IC0016AEB
NILE04280	EMIC0016AEQ.000024	IC0016AEQ
80000011	EMIC0016AEQ.000037	IC0016AEQ
NILE04281	EMIC0016AEQ.000050	IC0016AEQ
80000322	EMIC0016AEQ.000063	IC0016AEQ
704508|80000042	EMIC0016AEQ.000076	IC0016AEQ
NILE05549	EMIC0016AEQ.000110	IC0016AEQ
704508|80000042	EMIC0016AEQ.000833	IC0016AEQ
NILE05552	EMIC0016AEQ.000332	IC0016AEQ
80000322	EMIC0016AEQ.000358	IC0016AEQ
NILE04282	EMIC0016AEQ.000371	IC0016AEQ
80000084	EMIC0016AEQ.000499	IC0016AEQ
80000011	EMIC0016AEQ.000512	IC0016AEQ
80000014	EMIC0016AEQ.000525	IC0016AEQ
693468|80000043	EMIC0016AEQ.000538	IC0016AEQ
NILE05553	EMIC0016AEQ.000572	IC0016AEQ
693468|80000043	EMIC0016AEQ.000846	IC0016AEQ
NILE05554	EMIC0016AEQ.000653	IC0016AEQ
80000084	EMIC0016AEQ.000666	IC0016AEQ
NILE04280	EMIC0016AEQ.000679	IC0016AEQ
NILE05555	EMIC0016AEQ.000692	IC0016AEQ
NILE05558	EMIC0016AEQ.000880	IC0016AEQ
NILE05559	EMIC0016AEQ.000893	IC0016AEQ
693468|80000043	EMIC0016AEQ.000906	IC0016AEQ
NILE04283	EMIC0016AH9.000089	IC0016AH9
NILE04284	EMIC0016AH9.000102	IC0016AH9
693468|80000043	EMIC0016AH9.000115	IC0016AH9
NILE04283	EMIC0016AH9.000149	IC0016AH9
NILE04284	EMIC0016AH9.000162	IC0016AH9
704508|80000042	EMIC0016AH9.000175	IC0016AH9
NILE05560	EMIC0016AH9.000350	IC0016AH9
NILE04345	EMIC0016AH9.000363	IC0016AH9
NILE05561	EMIC0016AH9.000376	IC0016AH9
NILE05563	EMIC0016AJE.000259	IC0016AJE
NILE05564	EMIC0016AJE.000272	IC0016AJE
NILE04285	EMIC0016AJE.000379	IC0016AJE
80000313	EMIC0016AJE.000392	IC0016AJE
NILE05566	EMIC0016AJE.000452	IC0016AJE
80000313	EMIC0016AJE.000465	IC0016AJE
704508|80000042	EMIC0016AJE.000478	IC0016AJE
NILE05570	EMIC0016AJE.000956	IC0016AJE
80000082	EMIC0016AJE.000969	IC0016AJE
NILE05571	EMIC0016AJE.000982	IC0016AJE
NILE04285	EMIC0016AJE.001016	IC0016AJE
80000313	EMIC0016AJE.001029	IC0016AJE
704508|80000042	EMIC0016AJE.001042	IC0016AJE
80000078	EMIC0016AJE.001097	IC0016AJE
NILE05572	EMIC0016AJE.001110	IC0016AJE
80000078	EMIC0016AL3.000037	IC0016AL3
80000085	EMIC0016AL3.000050	IC0016AL3
693468|80000043	EMIC0016AL3.000063	IC0016AL3
NILE04286	EMIC0016AL3.000118	IC0016AL3
NILE04287	EMIC0016AL3.000131	IC0016AL3
704508|80000042	EMIC0016AL3.000144	IC0016AL3
80000078	EMIC0016AL3.000293	IC0016AL3
80000313	EMIC0016AL3.000306	IC0016AL3
80000085	EMIC0016AL3.000319	IC0016AL3
704508|80000042	EMIC0016AL3.000332	IC0016AL3
NILE04288	EMIC0016AL3.000345	IC0016AL3
7731189|80000009	EMIC0016AL3.000358	IC0016AL3
