kb_id	mention_id	root_uid
80000122	EMIC0015OPQ.000528	IC0015OPQ
80000122	EMIC0015OPQ.000489	IC0015OPQ
80000122	EMIC0015OPQ.000502	IC0015OPQ
80000114	EMIC0015OPQ.000562	IC0015OPQ
701404|80000029	EMIC0015OPQ.000575	IC0015OPQ
80000111	EMIC0015OPQ.000609	IC0015OPQ
80000111	EMIC0015OPQ.000622	IC0015OPQ
80000001	EMIC0015OPQ.000635	IC0015OPQ
80000111	EMIC0015OPQ.000669	IC0015OPQ
80000111	EMIC0015OPQ.000682	IC0015OPQ
80000001	EMIC0015OPQ.000695	IC0015OPQ
80000123	EMIC0015OPQ.000729	IC0015OPQ
80000123	EMIC0015OPQ.000742	IC0015OPQ
80000315	EMIC0015OPQ.000755	IC0015OPQ
80000120	EMIC0015OPQ.000789	IC0015OPQ
NILE07001	EMIC0015OPQ.000802	IC0015OPQ
80000122	EMIC001612D.000144	IC001612D
80000122	EMIC001612D.000157	IC001612D
701404|80000029	EMIC001612D.000170	IC001612D
80000122	EMIC001612D.000204	IC001612D
80000122	EMIC001612D.000217	IC001612D
701404|80000029	EMIC001612D.000230	IC001612D
80000114	EMIC001612D.000311	IC001612D
80000114	EMIC001612D.000324	IC001612D
701404|80000029	EMIC001612D.000337	IC001612D
80000114	EMIC001612D.000371	IC001612D
80000114	EMIC001612D.000384	IC001612D
701404|80000029	EMIC001612D.000397	IC001612D
80000111	EMIC001612D.000478	IC001612D
80000111	EMIC001612D.000491	IC001612D
80000001	EMIC001612D.000504	IC001612D
703448|80000027	EMIC001612D.000517	IC001612D
80000111	EMIC001612D.000551	IC001612D
80000111	EMIC001612D.000564	IC001612D
80000001	EMIC001612D.000577	IC001612D
703448|80000027	EMIC001612D.000590	IC001612D
80000123	EMIC001612D.000718	IC001612D
80000123	EMIC001612D.000731	IC001612D
690773|80000033	EMIC001612D.000744	IC001612D
NILE04896	EMIC001612D.000856	IC001612D
80000123	EMIC001612D.000791	IC001612D
80000123	EMIC001612D.000804	IC001612D
NILE04896	EMIC001612D.000817	IC001612D
690773|80000033	EMIC001612D.000830	IC001612D
80000115	EMIC001612D.000937	IC001612D
80000115	EMIC001612D.000950	IC001612D
687700	EMIC001612D.000963	IC001612D
80000115	EMIC001612D.000997	IC001612D
80000115	EMIC001612D.001010	IC001612D
687700	EMIC001612D.001023	IC001612D
80000117	EMIC0015ZAG.000024	IC0015ZAG
703448|80000027	EMIC0015ZAG.000037	IC0015ZAG
80000113	EMIC0015ZAG.000165	IC0015ZAG
703448|80000027	EMIC0015ZAG.000178	IC0015ZAG
80000117	EMIC0015ZAG.001032	IC0015ZAG
703446|80000028	EMIC0015ZAG.001045	IC0015ZAG
80000117	EMIC0015ZAG.001079	IC0015ZAG
703446|80000028	EMIC0015ZAG.001092	IC0015ZAG
80000113	EMIC0015P1E.000024	IC0015P1E
703448|80000027	EMIC0015P1E.000037	IC0015P1E
80000113	EMIC0015P1E.000071	IC0015P1E
80000113	EMIC0015P1E.000306	IC0015P1E
80000113	EMIC0015P1E.000312	IC0015P1E
80000113	EMIC0015P1E.000318	IC0015P1E
80000113	EMIC0015P1E.000324	IC0015P1E
80000113	EMIC0015P1E.000330	IC0015P1E
80000002	EMIC0015P1E.000084	IC0015P1E
80000113	EMIC0015P1E.000165	IC0015P1E
80000113	EMIC0015P1E.000336	IC0015P1E
703448|80000027	EMIC0015P1E.000178	IC0015P1E
80000116	EMIC001610X.000037	IC001610X
NILE04309	EMIC001610X.000050	IC001610X
80000116	EMIC001610X.000097	IC001610X
NILE07007	EMIC001610X.000110	IC001610X
NILE07008	EMIC001610X.000191	IC001610X
NILE04860	EMIC001610X.000204	IC001610X
NILE04309	EMIC001610X.000217	IC001610X
80000112	EMIC001610X.000324	IC001610X
703448|80000027	EMIC001610X.000337	IC001610X
80000115	EMIC00161RN.000165	IC00161RN
NILE07009	EMIC00161RN.000178	IC00161RN
80000123	EMIC00161RN.000353	IC00161RN
690773|80000033	EMIC00161RN.000366	IC00161RN
80000123	EMIC00161RN.001048	IC00161RN
80000123	EMIC00161RN.000541	IC00161RN
690773|80000033	EMIC00161RN.000554	IC00161RN
80000123	EMIC00161RN.000975	IC00161RN
80000111	EMIC00161RN.000588	IC00161RN
80000001	EMIC00161RN.000601	IC00161RN
80000111	EMIC00161RN.000962	IC00161RN
80000111	EMIC00161RN.000635	IC00161RN
80000001	EMIC00161RN.000648	IC00161RN
80000111	EMIC00161RN.000949	IC00161RN
80000115	EMIC00161RN.000823	IC00161RN
80000156	EMIC00161RN.000836	IC00161RN
687700	EMIC00161RN.000849	IC00161RN
80000115	EMIC00161RN.000883	IC00161RN
NILE07012	EMIC00161RN.000896	IC00161RN
687700	EMIC00161RN.000909	IC00161RN
NILE07013	EMIC0015Z61.000024	IC0015Z61
80000117	EMIC0015Z61.000037	IC0015Z61
703448|80000027	EMIC0015Z61.000050	IC0015Z61
NILE07018	EMIC0015Z61.000178	IC0015Z61
NILE07019	EMIC0015Z61.000191	IC0015Z61
80000117	EMIC0015Z61.000319	IC0015Z61
80000117	EMIC0015Z61.000332	IC0015Z61
80000117	EMIC0015Z61.000345	IC0015Z61
80000117	EMIC0015ZFR.000024	IC0015ZFR
NILE07022	EMIC0015ZFR.000037	IC0015ZFR
703448|80000027	EMIC0015ZFR.000050	IC0015ZFR
80000111	EMIC0015ZFR.000622	IC0015ZFR
80000111	EMIC0015ZFR.000669	IC0015ZFR
80000115	EMIC0015ZFR.000703	IC0015ZFR
80000115	EMIC0015ZFR.000737	IC0015ZFR
80000123	EMIC0015ZFR.000771	IC0015ZFR
80000123	EMIC0015ZFR.000805	IC0015ZFR
80000122	EMIC0015ZFR.000839	IC0015ZFR
80000122	EMIC0015ZFR.000873	IC0015ZFR
80000122	EMIC0015ZFR.000907	IC0015ZFR
80000123	EMIC0015ZFR.000941	IC0015ZFR
80000115	EMIC0015ZFR.000975	IC0015ZFR
80000111	EMIC0015ZFR.001009	IC0015ZFR
80000112	EMIC0015OG0.000024	IC0015OG0
80000112	EMIC0015OG0.000640	IC0015OG0
80000314	EMIC0015OG0.000037	IC0015OG0
NILE07024	EMIC0015OG0.000050	IC0015OG0
80000112	EMIC0015OG0.000528	IC0015OG0
80000116	EMIC0015OG0.000131	IC0015OG0
NILE07025	EMIC0015OG0.000144	IC0015OG0
80000116	EMIC0015OG0.000614	IC0015OG0
80000116	EMIC0015OG0.000646	IC0015OG0
80000116	EMIC0015OG0.000652	IC0015OG0
80000122	EMIC0015OG0.000225	IC0015OG0
80000122	EMIC0015OG0.000844	IC0015OG0
80000122	EMIC0015OG0.000850	IC0015OG0
80000122	EMIC0015OG0.000765	IC0015OG0
80000114	EMIC0015OG0.000366	IC0015OG0
NILE07026	EMIC0015OG0.000379	IC0015OG0
80000111	EMIC0015OG0.000413	IC0015OG0
80000111	EMIC0015OG0.000838	IC0015OG0
80000001	EMIC0015OG0.000426	IC0015OG0
80000111	EMIC0015OG0.000825	IC0015OG0
80000123	EMIC001609R.000118	IC001609R
80000123	EMIC001609R.001718	IC001609R
80000111	EMIC001609R.000173	IC001609R
80000315	EMIC001609R.000186	IC001609R
80000001	EMIC001609R.000199	IC001609R
80000111	EMIC001609R.000374	IC001609R
80000315	EMIC001609R.000387	IC001609R
80000001	EMIC001609R.000400	IC001609R
80000111	EMIC001609R.001705	IC001609R
80000123	EMIC001609R.000716	IC001609R
80000119	EMIC001609R.000729	IC001609R
80000112	EMIC001609R.000857	IC001609R
80000314	EMIC001609R.000870	IC001609R
NILE04900	EMIC001609R.000883	IC001609R
80000112	EMIC001609R.001692	IC001609R
80000112	EMIC001609R.000964	IC001609R
80000112	EMIC001609R.000977	IC001609R
80000112	EMIC001609R.001011	IC001609R
80000314	EMIC001609R.001024	IC001609R
NILE04900	EMIC001609R.001037	IC001609R
80000112	EMIC001609R.001679	IC001609R
80000116	EMIC001609R.001071	IC001609R
NILE04901	EMIC001609R.001084	IC001609R
80000116	EMIC001609R.001666	IC001609R
80000116	EMIC001609R.001233	IC001609R
NILE04901	EMIC001609R.001246	IC001609R
80000116	EMIC001609R.001653	IC001609R
80000122	EMIC001609R.001259	IC001609R
NILE04902	EMIC001609R.001272	IC001609R
80000122	EMIC001609R.001640	IC001609R
80000122	EMIC001609R.001353	IC001609R
NILE04902	EMIC001609R.001366	IC001609R
80000122	EMIC001609R.001627	IC001609R
80000111	EMIC001609R.001447	IC001609R
80000001	EMIC001609R.001460	IC001609R
80000111	EMIC001609R.001507	IC001609R
80000001	EMIC001609R.001520	IC001609R
80000115	EMIC0015P0A.000024	IC0015P0A
NILE04857	EMIC0015P0A.000105	IC0015P0A
NILE07029	EMIC0015P0A.000118	IC0015P0A
80000115	EMIC0015P0A.000246	IC0015P0A
80000115	EMIC0015P0A.000648	IC0015P0A
80000115	EMIC0015P0A.000654	IC0015P0A
80000115	EMIC0015P0A.000660	IC0015P0A
80000115	EMIC0015P0A.000666	IC0015P0A
80000115	EMIC0015P0A.000259	IC0015P0A
80000117	EMIC0015WHR.000071	IC0015WHR
80000113	EMIC0015WHR.000139	IC0015WHR
80000113	EMIC0015WHR.000220	IC0015WHR
80000156	EMIC0015WHR.000233	IC0015WHR
NILE07032	EMIC0015WHR.000246	IC0015WHR
80000113	EMIC0015WHR.000434	IC0015WHR
703448|80000027	EMIC0015WHR.000447	IC0015WHR
80000117	EMIC0015P3U.000212	IC0015P3U
80000373	EMIC0015P3U.000225	IC0015P3U
80000113	EMIC0015P3U.000447	IC0015P3U
80000113	EMIC0015P3U.000622	IC0015P3U
80000111	EMIC0015P3U.000656	IC0015P3U
80000111	EMIC0015P3U.001314	IC0015P3U
80000115	EMIC0015P3U.000831	IC0015P3U
80000115	EMIC0015P3U.001301	IC0015P3U
80000115	EMIC0015P3U.000865	IC0015P3U
80000115	EMIC0015P3U.001288	IC0015P3U
80000111	EMIC0015P3U.000899	IC0015P3U
80000111	EMIC0015P3U.001275	IC0015P3U
80000123	EMIC0015P3U.001014	IC0015P3U
80000123	EMIC0015P3U.001262	IC0015P3U
80000112	EMIC0015OHR.000024	IC0015OHR
80000112	EMIC0015OHR.000037	IC0015OHR
80000314	EMIC0015OHR.000050	IC0015OHR
703448|80000027	EMIC0015OHR.000063	IC0015OHR
80000116	EMIC0015OHR.000144	IC0015OHR
80000116	EMIC0015OHR.000157	IC0015OHR
80000122	EMIC0015OHR.000251	IC0015OHR
80000122	EMIC0015OHR.000264	IC0015OHR
80000122	EMIC0015OHR.000439	IC0015OHR
NILE07034	EMIC0015OHR.000452	IC0015OHR
NILE04906	EMIC0015OHR.000465	IC0015OHR
80000297	EMIC0015OHR.000478	IC0015OHR
80000001	EMIC0015OHR.000606	IC0015OHR
80000111	EMIC0015OHR.000619	IC0015OHR
80000296	EMIC0015OHR.000653	IC0015OHR
80000111	EMIC0015OHR.000666	IC0015OHR
NILE04906	EMIC0015OHR.000679	IC0015OHR
80000113	EMIC0015OS3.000024	IC0015OS3
703448|80000027	EMIC0015OS3.000037	IC0015OS3
80000113	EMIC0015OS3.000071	IC0015OS3
80000113	EMIC0015OS3.000105	IC0015OS3
80000112	EMIC0015OST.000071	IC0015OST
80000112	EMIC0015OST.000084	IC0015OST
NILE07037	EMIC0015OST.000097	IC0015OST
NILE07038	EMIC0015OST.000110	IC0015OST
80000116	EMIC0015OST.000144	IC0015OST
80000116	EMIC0015OST.000157	IC0015OST
NILE07039	EMIC0015OST.000170	IC0015OST
80000122	EMIC0015OST.000204	IC0015OST
80000122	EMIC0015OST.000371	IC0015OST
80000122	EMIC0015OST.000377	IC0015OST
80000122	EMIC0015OST.000217	IC0015OST
80000114	EMIC0015OST.000251	IC0015OST
NILE07040	EMIC0015OST.000264	IC0015OST
80000111	EMIC0015OST.000298	IC0015OST
80000111	EMIC0015OST.000311	IC0015OST
80000001	EMIC0015OST.000324	IC0015OST
80000111	EMIC0015OST.000358	IC0015OST
NILE07041	EMIC00160AZ.000024	IC00160AZ
80000117	EMIC00160AZ.000037	IC00160AZ
80000117	EMIC00160AZ.000233	IC00160AZ
80000117	EMIC00160AZ.000239	IC00160AZ
80000117	EMIC00160AZ.000245	IC00160AZ
80000117	EMIC00160AZ.000251	IC00160AZ
80000117	EMIC00160AZ.000257	IC00160AZ
80000117	EMIC00160AZ.000263	IC00160AZ
80000117	EMIC00160AZ.000269	IC00160AZ
80000109	EMIC00160BK.000024	IC00160BK
NILE07042	EMIC00160BK.000037	IC00160BK
80000117	EMIC00160BK.000071	IC00160BK
80000117	EMIC00160BK.000105	IC00160BK
80000117	EMIC00160BK.000131	IC00160BK
80000117	EMIC00160BK.000137	IC00160BK
80000068	EMIC0015P6B.000024	IC0015P6B
NILE07043	EMIC0015P6B.000050	IC0015P6B
690791|80000032	EMIC0015P6B.000063	IC0015P6B
NILE04907	EMIC0015P6B.000076	IC0015P6B
703448|80000027	EMIC0015P6B.000110	IC0015P6B
NILE04908	EMIC0015P6B.000183	IC0015P6B
NILE04909	EMIC0015P6B.000303	IC0015P6B
80000117	EMIC0015P6B.000316	IC0015P6B
80000113	EMIC0015P6B.000264	IC0015P6B
NILE04909	EMIC0015P6B.000277	IC0015P6B
80000002	EMIC0015P6B.000329	IC0015P6B
80000068	EMIC0015P6B.000598	IC0015P6B
690791|80000032	EMIC0015P6B.000611	IC0015P6B
NILE07046	EMIC0015P6B.000817	IC0015P6B
NILE07047	EMIC0015P6B.000830	IC0015P6B
NILE04908	EMIC0015P6B.000645	IC0015P6B
80000117	EMIC0015P6B.000658	IC0015P6B
NILE04909	EMIC0015P6B.000671	IC0015P6B
703448|80000027	EMIC0015P6B.000684	IC0015P6B
80000373	EMIC0015P6B.000903	IC0015P6B
80000113	EMIC0015P6B.000718	IC0015P6B
NILE04909	EMIC0015P6B.000731	IC0015P6B
690791|80000032	EMIC0015P6B.000744	IC0015P6B
80000002	EMIC0015P6B.000890	IC0015P6B
80000066	EMIC0015P6B.000778	IC0015P6B
80000068	EMIC0015P6B.000791	IC0015P6B
690791|80000032	EMIC0015P6B.000804	IC0015P6B
80000117	EMIC0015Z40.000071	IC0015Z40
80000373	EMIC0015Z40.000084	IC0015Z40
NILE04911	EMIC0015Z40.000212	IC0015Z40
80000098	EMIC0015Z40.000225	IC0015Z40
80000109|80000110	EMIC0015Z40.000319	IC0015Z40
80000117	EMIC0015ZFF.000071	IC0015ZFF
80000117	EMIC0015ZFF.000862	IC0015ZFF
80000117	EMIC0015ZFF.000868	IC0015ZFF
80000117	EMIC0015ZFF.000874	IC0015ZFF
80000117	EMIC0015ZFF.000880	IC0015ZFF
80000373	EMIC0015ZFF.000084	IC0015ZFF
NILE04890	EMIC0015ZFF.000097	IC0015ZFF
NILE07052	EMIC0015ZFF.000405	IC0015ZFF
NILE04890	EMIC0015ZFF.000178	IC0015ZFF
NILE04916	EMIC0015ZFF.000191	IC0015ZFF
80000373	EMIC0015ZFF.000204	IC0015ZFF
80000117	EMIC0015ZFF.000332	IC0015ZFF
80000373	EMIC0015ZFF.000345	IC0015ZFF
NILE07051	EMIC0015ZFF.000379	IC0015ZFF
80000117	EMIC0015ZFF.000460	IC0015ZFF
80000373	EMIC0015ZFF.000473	IC0015ZFF
80000113	EMIC0015ZFF.000507	IC0015ZFF
80000002	EMIC0015ZFF.000588	IC0015ZFF
NILE04917	EMIC0015ZFF.000601	IC0015ZFF
80000113	EMIC0015ZFF.000614	IC0015ZFF
NILE04917	EMIC0015ZFF.000627	IC0015ZFF
80000002	EMIC0015ZFF.000640	IC0015ZFF
NILE07054	EMIC0015ZFF.000886	IC0015ZFF
80000117	EMIC0015ZFF.000802	IC0015ZFF
80000156	EMIC0015ZFF.000815	IC0015ZFF
703448|80000027	EMIC0015ZFF.000828	IC0015ZFF
NILE06768	EMIC0015Y3K.000024	IC0015Y3K
701404|80000029	EMIC0015Y3K.000037	IC0015Y3K
80000122	EMIC0015Y3K.000225	IC0015Y3K
701404|80000029	EMIC0015Y3K.000238	IC0015Y3K
80000122	EMIC0015Y3K.000371	IC0015Y3K
80000122	EMIC0015Y3K.000272	IC0015Y3K
80000122	EMIC0015Y3K.000285	IC0015Y3K
701404|80000029	EMIC0015Y3K.000298	IC0015Y3K
80000122	EMIC0015Y3K.000332	IC0015Y3K
80000122	EMIC0015Y3K.000384	IC0015Y3K
80000122	EMIC0015Y3K.000390	IC0015Y3K
80000122	EMIC0015Y3K.000396	IC0015Y3K
80000122	EMIC0015Y3K.000345	IC0015Y3K
NILE06770	EMIC0015Y3K.000358	IC0015Y3K
80000117	EMIC0015Y8W.000105	IC0015Y8W
80000373	EMIC0015Y8W.000118	IC0015Y8W
NILE04805	EMIC0015Y8W.000528	IC0015Y8W
80000113	EMIC0015Y8W.000541	IC0015Y8W
80000117	EMIC0015Y8W.000917	IC0015Y8W
80000373	EMIC0015Y8W.000977	IC0015Y8W
80000117	EMIC0015Y8W.000951	IC0015Y8W
80000373	EMIC0015Y8W.000964	IC0015Y8W
NILE04309	EMIC001L3EW.000024	IC001L3EW
80000116	EMIC001L3EW.000037	IC001L3EW
80000122	EMIC001L3EW.000071	IC001L3EW
80000114	EMIC001L3EW.000105	IC001L3EW
NILE04861	EMIC001L3EW.000455	IC001L3EW
80000111	EMIC001L3EW.000139	IC001L3EW
80000001	EMIC001L3EW.000152	IC001L3EW
NILE04860	EMIC001L3EW.000186	IC001L3EW
80000123	EMIC001L3EW.000233	IC001L3EW
703446|80000028	EMIC001L3EW.002084	IC001L3EW
80000115	EMIC001L3EW.000267	IC001L3EW
NILE06891	EMIC001L3EW.000280	IC001L3EW
NILE06892	EMIC001L3EW.000314	IC001L3EW
80000120	EMIC001L3EW.000327	IC001L3EW
80000113	EMIC001L3EW.000361	IC001L3EW
NILE06893	EMIC001L3EW.000374	IC001L3EW
80000117	EMIC001L3EW.000408	IC001L3EW
80000373	EMIC001L3EW.000421	IC001L3EW
80000111	EMIC001L3EW.000468	IC001L3EW
703448|80000027	EMIC001L3EW.000481	IC001L3EW
80000112	EMIC001L3EW.000515	IC001L3EW
NILE06894	EMIC001L3EW.000528	IC001L3EW
80000314	EMIC001L3EW.002071	IC001L3EW
80000116	EMIC001L3EW.000562	IC001L3EW
NILE04309	EMIC001L3EW.000575	IC001L3EW
80000122	EMIC001L3EW.000609	IC001L3EW
NILE06895	EMIC001L3EW.000643	IC001L3EW
80000122	EMIC001L3EW.000656	IC001L3EW
701404|80000029	EMIC001L3EW.000669	IC001L3EW
80000114	EMIC001L3EW.000750	IC001L3EW
NILE04861	EMIC001L3EW.000763	IC001L3EW
80000111	EMIC001L3EW.000865	IC001L3EW
80000001	EMIC001L3EW.000878	IC001L3EW
80000123	EMIC001L3EW.001006	IC001L3EW
703448|80000027	EMIC001L3EW.001019	IC001L3EW
80000315	EMIC001L3EW.001079	IC001L3EW
80000115	EMIC001L3EW.001053	IC001L3EW
NILE06899	EMIC001L3EW.001066	IC001L3EW
NILE04862	EMIC001L3EW.001092	IC001L3EW
80000115	EMIC001L3EW.001173	IC001L3EW
NILE06901	EMIC001L3EW.001186	IC001L3EW
687699	EMIC001L3EW.001199	IC001L3EW
80000120	EMIC001L3EW.001233	IC001L3EW
NILE06902	EMIC001L3EW.001246	IC001L3EW
80000113	EMIC001L3EW.001327	IC001L3EW
80000002	EMIC001L3EW.001340	IC001L3EW
NILE04862	EMIC001L3EW.001353	IC001L3EW
80000117	EMIC001L3EW.001434	IC001L3EW
80000373	EMIC001L3EW.001447	IC001L3EW
NILE04862	EMIC001L3EW.001460	IC001L3EW
80000109	EMIC001L3EW.001473	IC001L3EW
80000110	EMIC001L3EW.001486	IC001L3EW
80000109	EMIC001L3EW.001520	IC001L3EW
80000110	EMIC001L3EW.001533	IC001L3EW
80000117	EMIC001L3EW.001546	IC001L3EW
30005007|80000163	EMIC001L3EW.001580	IC001L3EW
30005007|80000163	EMIC001L3EW.001614	IC001L3EW
80000122	EMIC001L3EW.001742	IC001L3EW
80000001	EMIC001L2P5.000024	IC001L2P5
80000112	EMIC001L2P5.000037	IC001L2P5
80000314	EMIC001L2P5.000050	IC001L2P5
80000112	EMIC001L2P5.001084	IC001L2P5
80000116	EMIC001L2P5.000084	IC001L2P5
NILE06912	EMIC001L2P5.000097	IC001L2P5
80000116	EMIC001L2P5.001097	IC001L2P5
80000122	EMIC001L2P5.000131	IC001L2P5
NILE06913	EMIC001L2P5.000144	IC001L2P5
80000122	EMIC001L2P5.001110	IC001L2P5
80000111	EMIC001L2P5.000212	IC001L2P5
80000001	EMIC001L2P5.000225	IC001L2P5
80000111	EMIC001L2P5.001123	IC001L2P5
NILE06914	EMIC001L2P5.000259	IC001L2P5
80000122	EMIC001L2P5.000272	IC001L2P5
NILE06915	EMIC001L2P5.000306	IC001L2P5
80000111	EMIC001L2P5.000319	IC001L2P5
NILE06916	EMIC001L2P5.000400	IC001L2P5
80000111	EMIC001L2P5.000413	IC001L2P5
80000123	EMIC001L2P5.000481	IC001L2P5
80000315	EMIC001L2P5.000494	IC001L2P5
NILE04872	EMIC001L2P5.000507	IC001L2P5
80000123	EMIC001L2P5.001136	IC001L2P5
NILE06917	EMIC001L2P5.000588	IC001L2P5
80000123	EMIC001L2P5.000601	IC001L2P5
NILE06918	EMIC001L2P5.000648	IC001L2P5
80000115	EMIC001L2P5.000661	IC001L2P5
80000115	EMIC001L2P5.001149	IC001L2P5
NILE06919	EMIC001L2P5.000742	IC001L2P5
80000115	EMIC001L2P5.001162	IC001L2P5
80000111	EMIC001L2DH.000024	IC001L2DH
80000001	EMIC001L2DH.000037	IC001L2DH
NILE06920	EMIC001L2DH.000071	IC001L2DH
NILE04860	EMIC001L2DH.000084	IC001L2DH
80000111	EMIC001L2DH.000118	IC001L2DH
80000001	EMIC001L2DH.000131	IC001L2DH
NILE04598	EMIC001L2DH.000319	IC001L2DH
80000111	EMIC001L2DH.000332	IC001L2DH
80000297	EMIC001L2DH.000345	IC001L2DH
80000098	EMIC001L2DH.000280	IC001L2DH
80000111	EMIC001L2DH.000293	IC001L2DH
80000297	EMIC001L2DH.000306	IC001L2DH
80000111|80000112	EMIC001L3XW.000324	IC001L3XW
80000112	EMIC001L3XW.000384	IC001L3XW
690791|80000032	EMIC001L3XW.003053	IC001L3XW
NILE06923	EMIC001L3XW.000598	IC001L3XW
NILE06924	EMIC001L3XW.000611	IC001L3XW
690791|80000032	EMIC001L3XW.000624	IC001L3XW
80000116	EMIC001L3XW.000671	IC001L3XW
690791|80000032	EMIC001L3XW.000684	IC001L3XW
80000116	EMIC001L3XW.000731	IC001L3XW
690791|80000032	EMIC001L3XW.000744	IC001L3XW
80000122	EMIC001L3XW.000838	IC001L3XW
701404|80000029	EMIC001L3XW.000851	IC001L3XW
80000122	EMIC001L3XW.000877	IC001L3XW
687699	EMIC001L3XW.000890	IC001L3XW
80000122	EMIC001L3XW.000937	IC001L3XW
701404|80000029	EMIC001L3XW.000976	IC001L3XW
687699	EMIC001L3XW.000989	IC001L3XW
NILE06925	EMIC001L3XW.001002	IC001L3XW
NILE06926	EMIC001L3XW.001083	IC001L3XW
80000122	EMIC001L3XW.001096	IC001L3XW
NILE04865	EMIC001L3XW.001109	IC001L3XW
701404|80000029	EMIC001L3XW.001122	IC001L3XW
NILE04868	EMIC001L3XW.003442	IC001L3XW
NILE06927	EMIC001L3XW.001203	IC001L3XW
80000122	EMIC001L3XW.001216	IC001L3XW
NILE04865	EMIC001L3XW.001229	IC001L3XW
701404|80000029	EMIC001L3XW.001242	IC001L3XW
NILE04868	EMIC001L3XW.003455	IC001L3XW
80000114	EMIC001L3XW.001323	IC001L3XW
701404|80000029	EMIC001L3XW.001336	IC001L3XW
80000111	EMIC001L3XW.001430	IC001L3XW
80000001	EMIC001L3XW.001443	IC001L3XW
690791|80000032	EMIC001L3XW.001456	IC001L3XW
80000111	EMIC001L3XW.001503	IC001L3XW
80000001	EMIC001L3XW.001516	IC001L3XW
690791|80000032	EMIC001L3XW.001529	IC001L3XW
80000111	EMIC001L3XW.001657	IC001L3XW
690791|80000032	EMIC001L3XW.001670	IC001L3XW
80000111	EMIC001L3XW.002252	IC001L3XW
690791|80000032	EMIC001L3XW.002265	IC001L3XW
NILE06932	EMIC001L3XW.003429	IC001L3XW
80000123	EMIC001L3XW.001738	IC001L3XW
80000315	EMIC001L3XW.001751	IC001L3XW
690791|80000032	EMIC001L3XW.001764	IC001L3XW
80000123	EMIC001L3XW.001811	IC001L3XW
80000315	EMIC001L3XW.001824	IC001L3XW
690791|80000032	EMIC001L3XW.001837	IC001L3XW
80000115	EMIC001L3XW.002012	IC001L3XW
NILE04867	EMIC001L3XW.002025	IC001L3XW
11151428|80000031	EMIC001L3XW.002038	IC001L3XW
687699	EMIC001L3XW.002051	IC001L3XW
NILE06929	EMIC001L3XW.002179	IC001L3XW
80000115	EMIC001L3XW.002192	IC001L3XW
NILE06930	EMIC001L3XW.002205	IC001L3XW
687699	EMIC001L3XW.002218	IC001L3XW
80000123	EMIC001L3XW.002278	IC001L3XW
NILE06931	EMIC001L3XW.002291	IC001L3XW
80000113	EMIC001L3XW.002711	IC001L3XW
80000002	EMIC001L3XW.002724	IC001L3XW
80000113	EMIC001L3XW.002758	IC001L3XW
80000002	EMIC001L3XW.002771	IC001L3XW
80000113	EMIC001L3XW.002852	IC001L3XW
690791|80000032	EMIC001L3XW.002865	IC001L3XW
80000117	EMIC001L3XW.002899	IC001L3XW
NILE04890	EMIC001L3XW.002912	IC001L3XW
690791|80000032	EMIC001L3XW.002925	IC001L3XW
NILE04890	EMIC001L3XW.003126	IC001L3XW
80000117	EMIC001L3XW.003139	IC001L3XW
690791|80000032	EMIC001L3XW.003152	IC001L3XW
80000115	EMIC001L3XW.003186	IC001L3XW
11151428|80000031	EMIC001L3XW.003199	IC001L3XW
NILE04867	EMIC001L3XW.003403	IC001L3XW
80000112	EMIC001L47V.000024	IC001L47V
80000112	EMIC001L47V.000037	IC001L47V
80000314	EMIC001L47V.000050	IC001L47V
NILE06933	EMIC001L47V.000084	IC001L47V
80000112	EMIC001L47V.000097	IC001L47V
80000112	EMIC001L47V.000110	IC001L47V
80000314	EMIC001L47V.000123	IC001L47V
NILE06934	EMIC001L47V.000136	IC001L47V
80000116	EMIC001L47V.000217	IC001L47V
80000116	EMIC001L47V.000230	IC001L47V
NILE04869	EMIC001L47V.000243	IC001L47V
80000116	EMIC001L47V.000290	IC001L47V
80000116	EMIC001L47V.000303	IC001L47V
NILE04869	EMIC001L47V.000316	IC001L47V
80000122	EMIC001L47V.000397	IC001L47V
80000122	EMIC001L47V.000410	IC001L47V
NILE04870	EMIC001L47V.000423	IC001L47V
NILE04871	EMIC001L47V.000436	IC001L47V
80000122	EMIC001L47V.000470	IC001L47V
80000122	EMIC001L47V.000483	IC001L47V
NILE04870	EMIC001L47V.000496	IC001L47V
NILE04871	EMIC001L47V.000509	IC001L47V
80000122	EMIC001L47V.000590	IC001L47V
NILE04865	EMIC001L47V.000603	IC001L47V
NILE06936	EMIC001L47V.000616	IC001L47V
NILE06937	EMIC001L47V.000629	IC001L47V
80000111	EMIC001L47V.000663	IC001L47V
80000001	EMIC001L47V.000676	IC001L47V
80000111	EMIC001L47V.000710	IC001L47V
80000111	EMIC001L47V.000723	IC001L47V
80000001	EMIC001L47V.000736	IC001L47V
80000098	EMIC001L47V.000817	IC001L47V
80000111	EMIC001L47V.000830	IC001L47V
80000297	EMIC001L47V.000843	IC001L47V
80000297	EMIC001L47V.000856	IC001L47V
80000123	EMIC001L47V.000903	IC001L47V
80000123	EMIC001L47V.000916	IC001L47V
80000315	EMIC001L47V.000929	IC001L47V
NILE04872	EMIC001L47V.000942	IC001L47V
80000123	EMIC001L47V.000976	IC001L47V
80000123	EMIC001L47V.000989	IC001L47V
