root_uid	eventmention_id	slot_type	argmention_id	attribute
IC0015MVH	VMIC0015MVH.001718	evt004arg04place	EMIC0015MVH.001752	none
IC0015MVH	VMIC0015MVH.001765	evt090arg02victim	EMIC0015MVH.001786	none
IC0015MVH	VMIC0015MVH.001765	evt090arg04place	EMIC0015MVH.001799	none
IC0015MVH	VMIC0015MVH.001906	evt052arg01communicator	EMIC0015MVH.001927	none
IC0015MVH	VMIC0015MVH.001906	evt052arg02recipient	EMIC0015MVH.001940	none
IC0015MVH	VMIC0015MVH.001906	evt052arg03place	EMIC0015MVH.001953	none
IC0015MVH	VMIC0015MVH.002013	evt089arg01victim	EMIC0015MVH.002055	none
IC0015MVH	VMIC0015MVH.002013	evt089arg02place	EMIC0015MVH.002068	none
IC0015MVH	VMIC0015MVH.002128	evt009arg02target	EMIC0015MVH.002162	none
IC0015MVH	VMIC0015MVH.002188	evt090arg02victim	EMIC0015MVH.002209	none
IC0015MVH	VMIC0015MVH.002436	evt008arg01attacker	EMIC0015MVH.002457	none
IC0015MVH	VMIC0015MVH.002436	evt008arg02target	EMIC0015MVH.002470	none
IC0015MVH	VMIC0015MVH.002582	evt090arg01killer	EMIC0015MVH.002603	none
IC0015MVH	VMIC0015MVH.002582	evt090arg02victim	EMIC0015MVH.002616	none
IC0015MVH	VMIC0015MVH.002762	evt009arg01attacker	EMIC0015MVH.002783	hedged
IC0015MVH	VMIC0015MVH.002762	evt009arg02target	EMIC0015MVH.002796	none
IC0015MVH	VMIC0015MVH.002869	evt090arg01killer	EMIC0015MVH.002890	hedged
IC0015MVH	VMIC0015MVH.002869	evt090arg02victim	EMIC0015MVH.002903	none
IC0015MVH	VMIC0015MVH.003023	evt089arg01victim	EMIC0015MVH.003057	none
IC0015MVH	VMIC0015MVH.003023	evt089arg02place	EMIC0015MVH.003070	none
IC0015MVH	VMIC0015MVH.003151	evt090arg01killer	EMIC0015MVH.003172	none
IC0015MVH	VMIC0015MVH.003151	evt090arg02victim	EMIC0015MVH.003185	none
IC0015MVH	VMIC0015MVH.003151	evt090arg03instrument	EMIC0015MVH.003198	none
IC0015MVH	VMIC0015MVH.003211	evt008arg02target	EMIC0015MVH.003232	none
IC0015MVH	VMIC0015MVH.003211	evt008arg01attacker	EMIC0015MVH.003245	none
IC0015MVH	VMIC0015MVH.003211	evt008arg03instrument	EMIC0015MVH.003258	none
IC0015MVH	VMIC0015MVH.003318	evt084arg03crime	EMIC0015MVH.003339	none
IC0015MVH	VMIC0015MVH.003318	evt084arg04place	EMIC0015MVH.003352	none
IC0015MVH	VMIC0015MVH.003365	evt090arg01killer	EMIC0015MVH.003386	none
IC0015MVH	VMIC0015MVH.003365	evt090arg02victim	EMIC0015MVH.003399	none
IC0015MVH	VMIC0015MVH.003365	evt090arg04place	EMIC0015MVH.003412	none
IC0015MVH	VMIC0015MVH.003425	evt004arg01attacker	EMIC0015MVH.003446	none
IC0015MVH	VMIC0015MVH.003425	evt004arg02target	EMIC0015MVH.003459	none
IC0015MVH	VMIC0015MVH.003425	evt004arg04place	EMIC0015MVH.003472	none
IC0015MVH	VMIC0015MVH.003532	evt090arg02victim	EMIC0015MVH.003566	none
IC0015MVH	VMIC0015MVH.003532	evt090arg04place	EMIC0015MVH.003579	none
IC0015MVH	VMIC0015MVH.003592	evt116arg02origin	EMIC0015MVH.003613	none
IC0015MVH	VMIC0015MVH.003592	evt116arg01passenger	EMIC0015MVH.003639	none
IC0015XM9	VMIC0015XM9.000003	evt090arg02victim	EMIC0015XM9.000045	none
IC0015XM9	VMIC0015XM9.000003	evt090arg04place	EMIC0015XM9.000058	none
IC0015XM9	VMIC0015XM9.000024	evt004arg02target	EMIC0015XM9.000071	none
IC0015XM9	VMIC0015XM9.000024	evt004arg04place	EMIC0015XM9.000084	none
IC0015XM9	VMIC0015XM9.000144	evt090arg02victim	EMIC0015XM9.000165	none
IC0015XM9	VMIC0015XM9.000144	evt090arg04place	EMIC0015XM9.000178	none
IC0015XM9	VMIC0015XM9.000191	evt004arg02target	EMIC0015XM9.000212	none
IC0015XM9	VMIC0015XM9.000225	evt090arg02victim	EMIC0015XM9.000246	none
IC0015XM9	VMIC0015XM9.000588	evt090arg02victim	EMIC0015XM9.000609	none
IC0015XM9	VMIC0015XM9.000588	evt090arg04place	EMIC0015XM9.000622	none
IC0015XM9	VMIC0015XM9.000635	evt004arg02target	EMIC0015XM9.000656	none
IC0015XM9	VMIC0015XM9.000635	evt004arg04place	EMIC0015XM9.000669	none
IC0015XM9	VMIC0015XM9.000682	evt038arg01communicator	EMIC0015XM9.000703	none
IC0015XM9	VMIC0015XM9.000716	evt038arg01communicator	EMIC0015XM9.000737	none
IC0015XM9	VMIC0015XM9.000763	evt008arg01attacker	EMIC0015XM9.000784	none
IC0015XM9	VMIC0015XM9.000763	evt008arg02target	EMIC0015XM9.000797	none
IC0015XM9	VMIC0015XM9.000810	evt090arg02victim	EMIC0015XM9.000831	none
IC0015XM9	VMIC0015XM9.000844	evt127arg01employee	EMIC0015XM9.000865	none
IC0015XM9	VMIC0015XM9.000844	evt127arg02placeofemployment	EMIC0015XM9.000878	none
IC0015XM9	VMIC0015XM9.000891	evt038arg01communicator	EMIC0015XM9.000912	none
IC0015XM9	VMIC0015XM9.000891	evt038arg02recipient	EMIC0015XM9.000925	none
IC0015XM9	VMIC0015XM9.000938	evt090arg02victim	EMIC0015XM9.000959	none
IC0015XM9	VMIC0015XM9.000938	evt090arg04place	EMIC0015XM9.000972	none
IC0015XM9	VMIC0015XM9.001079	evt038arg01communicator	EMIC0015XM9.001100	none
IC0015XM9	VMIC0015XM9.001079	evt038arg02recipient	EMIC0015XM9.001113	none
IC0015XM9	VMIC0015XM9.001126	evt047arg01communicator	EMIC0015XM9.001147	none
IC0015XM9	VMIC0015XM9.001160	evt090arg02victim	EMIC0015XM9.001181	none
IC0015XM9	VMIC0015XM9.001160	evt090arg04place	EMIC0015XM9.001194	none
IC0015XM9	VMIC0015XM9.001275	evt038arg01communicator	EMIC0015XM9.001296	none
IC0015XM9	VMIC0015XM9.001356	evt090arg02victim	EMIC0015XM9.001377	none
IC0015XM9	VMIC0015XM9.001356	evt090arg04place	EMIC0015XM9.001390	none
IC0015XM9	VMIC0015XM9.001403	evt079arg01jailer	EMIC0015XM9.001424	none
IC0015XM9	VMIC0015XM9.001403	evt079arg02detainee	EMIC0015XM9.001437	none
IC0015XM9	VMIC0015XM9.001403	evt079arg03crime	EMIC0015XM9.001450	hedged
IC0015XM9	VMIC0015XM9.001463	evt090arg02victim	EMIC0015XM9.001484	none
IC0015XM9	VMIC0015XM9.001463	evt090arg01killer	EMIC0015XM9.001497	hedged
IC0015XM9	VMIC0015XM9.001510	evt008arg02target	EMIC0015XM9.001531	none
IC0015XM9	VMIC0015XM9.001510	evt008arg04place	EMIC0015XM9.001544	none
IC0015XM9	VMIC0015XM9.001557	evt090arg02victim	EMIC0015XM9.001578	none
IC0015XM9	VMIC0015XM9.001557	evt090arg04place	EMIC0015XM9.001591	none
IC0015XM9	VMIC0015XM9.001604	evt004arg04place	EMIC0015XM9.001638	none
IC0015XM9	VMIC0015XM9.001604	evt004arg02target	EMIC0015XM9.001745	none
IC0015XM9	VMIC0015XM9.001651	evt090arg04place	EMIC0015XM9.001672	none
IC0015XM9	VMIC0015XM9.001651	evt090arg02victim	EMIC0015XM9.001732	none
IC0015XM9	VMIC0015XM9.001685	evt014arg02target	EMIC0015XM9.001706	none
IC0015XM9	VMIC0015XM9.001685	evt014arg04place	EMIC0015XM9.001719	none
IC0015YJY	VMIC0015YJY.000003	evt090arg01killer	EMIC0015YJY.000024	hedged
IC0015YJY	VMIC0015YJY.000003	evt090arg02victim	EMIC0015YJY.000037	none
IC0015YJY	VMIC0015YJY.000157	evt089arg01victim	EMIC0015YJY.000178	none
IC0015YJY	VMIC0015YJY.000157	evt089arg02place	EMIC0015YJY.000191	none
IC0015YJY	VMIC0015YJY.000251	evt125arg02placeofemployment	EMIC0015YJY.000272	none
IC0015YJY	VMIC0015YJY.000251	evt125arg01employee	EMIC0015YJY.000285	none
IC0015YJY	VMIC0015YJY.000298	evt090arg02victim	EMIC0015YJY.000332	none
IC0015YKZ	VMIC0015YKZ.000003	evt090arg02victim	EMIC0015YKZ.000024	none
IC0015YKZ	VMIC0015YKZ.000003	evt090arg04place	EMIC0015YKZ.000037	none
IC0015YKZ	VMIC0015YKZ.000204	evt090arg02victim	EMIC0015YKZ.000225	none
IC0015YKZ	VMIC0015YKZ.000204	evt090arg04place	EMIC0015YKZ.000238	none
IC0015YKZ	VMIC0015YKZ.000358	evt084arg03crime	EMIC0015YKZ.000379	none
IC0015YKZ	VMIC0015YKZ.000392	evt052arg02recipient	EMIC0015YKZ.000413	none
IC001L3VC	VMIC001L3VC.000097	evt090arg02victim	EMIC001L3VC.000118	none
IC001L3VC	VMIC001L3VC.000097	evt090arg04place	EMIC001L3VC.000131	none
IC001L3VC	VMIC001L3VC.000157	evt090arg02victim	EMIC001L3VC.000178	none
IC001L3VC	VMIC001L3VC.000157	evt090arg04place	EMIC001L3VC.000204	none
IC001L3VC	VMIC001L3VC.000217	evt090arg02victim	EMIC001L3VC.000238	none
IC001L3VC	VMIC001L3VC.000217	evt090arg03instrument	EMIC001L3VC.000251	none
IC001L3VC	VMIC001L3VC.000217	evt090arg04place	EMIC001L3VC.000264	none
IC001L3VC	VMIC001L3VC.000277	evt090arg02victim	EMIC001L3VC.000298	none
IC001L3VC	VMIC001L3VC.000277	evt090arg01killer	EMIC001L3VC.000324	none
IC001L3VC	VMIC001L3VC.000277	evt090arg04place	EMIC001L3VC.000337	none
IC001L341	VMIC001L341.000097	evt004arg02target	EMIC001L341.000118	none
IC001L341	VMIC001L341.000097	evt004arg04place	EMIC001L341.000131	none
IC001L341	VMIC001L341.000097	evt004arg01attacker	EMIC001L341.001995	none
IC001L341	VMIC001L341.000144	evt090arg02victim	EMIC001L341.000165	none
IC001L341	VMIC001L341.000144	evt090arg04place	EMIC001L341.000178	none
IC001L341	VMIC001L341.000144	evt090arg01killer	EMIC001L341.002034	none
IC001L341	VMIC001L341.000285	evt008arg02target	EMIC001L341.000306	none
IC001L341	VMIC001L341.000285	evt008arg04place	EMIC001L341.000319	none
IC001L341	VMIC001L341.000285	evt008arg03instrument	EMIC001L341.000512	none
IC001L341	VMIC001L341.000332	evt090arg02victim	EMIC001L341.000353	none
IC001L341	VMIC001L341.000332	evt090arg04place	EMIC001L341.000366	none
IC001L341	VMIC001L341.000332	evt090arg03instrument	EMIC001L341.000499	none
IC001L341	VMIC001L341.000379	evt081arg02defendant	EMIC001L341.000400	none
IC001L341	VMIC001L341.000379	evt081arg05place	EMIC001L341.000426	none
IC001L341	VMIC001L341.000439	evt004arg01attacker	EMIC001L341.000460	none
IC001L341	VMIC001L341.000439	evt004arg02target	EMIC001L341.000473	none
IC001L341	VMIC001L341.000439	evt004arg04place	EMIC001L341.000486	none
IC001L341	VMIC001L341.000713	evt008arg02target	EMIC001L341.000734	none
IC001L341	VMIC001L341.000713	evt008arg04place	EMIC001L341.000747	none
IC001L341	VMIC001L341.000713	evt008arg01attacker	EMIC001L341.001089	none
IC001L341	VMIC001L341.000760	evt090arg02victim	EMIC001L341.000781	none
IC001L341	VMIC001L341.000760	evt090arg04place	EMIC001L341.000794	none
IC001L341	VMIC001L341.000760	evt090arg01killer	EMIC001L341.001076	none
IC001L341	VMIC001L341.000807	evt113arg01transporter	EMIC001L341.000828	none
IC001L341	VMIC001L341.000807	evt113arg02passenger	EMIC001L341.000841	none
IC001L341	VMIC001L341.000807	evt113arg05destination	EMIC001L341.000854	none
IC001L341	VMIC001L341.001128	evt052arg02recipient	EMIC001L341.001149	none
IC001L341	VMIC001L341.001350	evt008arg02target	EMIC001L341.001371	none
IC001L341	VMIC001L341.001350	evt008arg04place	EMIC001L341.001384	none
IC001L341	VMIC001L341.001585	evt113arg02passenger	EMIC001L341.001606	none
IC001L341	VMIC001L341.001585	evt113arg03vehicle	EMIC001L341.001619	none
IC001L341	VMIC001L341.001585	evt113arg04origin	EMIC001L341.001632	none
IC001L341	VMIC001L341.001807	evt080arg02defendant	EMIC001L341.001828	none
IC001L341	VMIC001L341.001854	evt080arg02defendant	EMIC001L341.001875	none
IC0015Z1K	VMIC0015Z1K.000003	evt090arg02victim	EMIC0015Z1K.000024	none
IC0015Z1K	VMIC0015Z1K.000003	evt090arg04place	EMIC0015Z1K.000050	none
IC0015Z1K	VMIC0015Z1K.000003	evt090arg01killer	EMIC0015Z1K.000363	none
IC0015Z1K	VMIC0015Z1K.000063	evt090arg01killer	EMIC0015Z1K.000084	none
IC0015Z1K	VMIC0015Z1K.000063	evt090arg02victim	EMIC0015Z1K.000097	none
IC0015Z1K	VMIC0015Z1K.000063	evt090arg04place	EMIC0015Z1K.000123	none
IC0015Z1K	VMIC0015Z1K.000136	evt030arg01communicator	EMIC0015Z1K.000157	none
IC0015Z1K	VMIC0015Z1K.000136	evt030arg02recipient	EMIC0015Z1K.000170	none
IC0015Z1K	VMIC0015Z1K.000290	evt084arg01investigator	EMIC0015Z1K.000311	none
IC0015Z1K	VMIC0015Z1K.000290	evt084arg04place	EMIC0015Z1K.000337	none
IC0015P4P	VMIC0015P4P.000003	evt004arg01attacker	EMIC0015P4P.000024	none
IC0015P4P	VMIC0015P4P.000003	evt004arg02target	EMIC0015P4P.000037	none
IC0015P4P	VMIC0015P4P.000144	evt090arg02victim	EMIC0015P4P.000165	none
IC0015P4P	VMIC0015P4P.000144	evt090arg01killer	EMIC0015P4P.000178	none
IC0015Y3D	VMIC0015Y3D.000003	evt046arg01communicator	EMIC0015Y3D.000024	none
IC0015Y3D	VMIC0015Y3D.000003	evt046arg03place	EMIC0015Y3D.000037	none
IC0015Y3D	VMIC0015Y3D.000050	evt090arg02victim	EMIC0015Y3D.000071	none
IC0015Y3D	VMIC0015Y3D.000050	evt090arg04place	EMIC0015Y3D.000097	none
IC0015Y3D	VMIC0015Y3D.000110	evt038arg01communicator	EMIC0015Y3D.000131	none
IC0015Y3D	VMIC0015Y3D.000110	evt038arg03place	EMIC0015Y3D.000144	none
IC0015Y3D	VMIC0015Y3D.000178	evt047arg01communicator	EMIC0015Y3D.000199	none
IC0015Y3D	VMIC0015Y3D.000178	evt047arg03place	EMIC0015Y3D.000212	none
IC0015Y3D	VMIC0015Y3D.000225	evt047arg01communicator	EMIC0015Y3D.000246	none
IC0015Y3D	VMIC0015Y3D.000225	evt047arg03place	EMIC0015Y3D.000259	none
IC0015Y47	VMIC0015Y47.000003	evt090arg02victim	EMIC0015Y47.000024	none
IC0015Y47	VMIC0015Y47.000003	evt090arg04place	EMIC0015Y47.000050	none
IC0015Y47	VMIC0015Y47.000003	evt090arg01killer	EMIC0015Y47.000063	none
IC0015Y47	VMIC0015Y47.000123	evt090arg01killer	EMIC0015Y47.000144	none
IC0015Y47	VMIC0015Y47.000123	evt090arg02victim	EMIC0015Y47.000157	none
IC0015Y47	VMIC0015Y47.000123	evt090arg04place	EMIC0015Y47.000183	none
IC0015YAT	VMIC0015YAT.000063	evt090arg02victim	EMIC0015YAT.000084	none
IC0015YAT	VMIC0015YAT.000063	evt090arg04place	EMIC0015YAT.000097	none
IC0015YAT	VMIC0015YAT.000264	evt047arg01communicator	EMIC0015YAT.000285	none
IC0015YAT	VMIC0015YAT.000264	evt047arg03place	EMIC0015YAT.000298	none
IC0015YAT	VMIC0015YAT.000452	evt038arg01communicator	EMIC0015YAT.000473	none
IC0015YAT	VMIC0015YAT.000452	evt038arg03place	EMIC0015YAT.000520	none
IC0015YAT	VMIC0015YAT.000700	evt090arg02victim	EMIC0015YAT.000995	none
IC0015YAT	VMIC0015YAT.000888	evt004arg04place	EMIC0015YAT.000922	none
IC0015YAT	VMIC0015YAT.000888	evt004arg02target	EMIC0015YAT.000935	none
IC00160YF	VMIC00160YF.000003	evt084arg01investigator	EMIC00160YF.000024	none
IC00160YF	VMIC00160YF.000003	evt084arg03crime	EMIC00160YF.000037	none
IC00160YF	VMIC00160YF.000003	evt084arg04place	EMIC00160YF.000050	none
IC00160YF	VMIC00160YF.000149	evt090arg01killer	EMIC00160YF.000170	none
IC00160YF	VMIC00160YF.000149	evt090arg02victim	EMIC00160YF.000183	none
IC00160YF	VMIC00160YF.000149	evt090arg03instrument	EMIC00160YF.000196	none
IC00160YF	VMIC00160YF.000149	evt090arg04place	EMIC00160YF.000209	none
IC00160YF	VMIC00160YF.000149	evt090arg04place	EMIC00160YF.000222	none
IC0015OPQ	VMIC0015OPQ.000003	evt008arg02target	EMIC0015OPQ.000045	none
IC0015OPQ	VMIC0015OPQ.000003	evt008arg04place	EMIC0015OPQ.000058	none
IC0015OPQ	VMIC0015OPQ.000003	evt008arg04place	EMIC0015OPQ.000071	none
IC0015OPQ	VMIC0015OPQ.000003	evt008arg01attacker	EMIC0015OPQ.000815	none
IC0015OPQ	VMIC0015OPQ.000084	evt008arg02target	EMIC0015OPQ.000105	none
IC0015OPQ	VMIC0015OPQ.000212	evt008arg01attacker	EMIC0015OPQ.000233	none
IC0015OPQ	VMIC0015OPQ.000212	evt008arg02target	EMIC0015OPQ.000246	none
IC0015OPQ	VMIC0015OPQ.000259	evt090arg01killer	EMIC0015OPQ.000280	none
IC0015OPQ	VMIC0015OPQ.000259	evt090arg02victim	EMIC0015OPQ.000293	none
IC0015OPQ	VMIC0015OPQ.000400	evt021arg01participant	EMIC0015OPQ.000421	none
IC0015OPQ	VMIC0015OPQ.000400	evt021arg02participant	EMIC0015OPQ.000434	none
IC0015OPQ	VMIC0015OPQ.000447	evt009arg01attacker	EMIC0015OPQ.000515	none
IC0015OPQ	VMIC0015OPQ.000447	evt009arg02target	EMIC0015OPQ.000528	none
IC0015OPQ	VMIC0015OPQ.000468	evt090arg01killer	EMIC0015OPQ.000489	none
IC0015OPQ	VMIC0015OPQ.000468	evt090arg02victim	EMIC0015OPQ.000502	none
IC0015OPQ	VMIC0015OPQ.000541	evt091arg01victim	EMIC0015OPQ.000562	none
IC0015OPQ	VMIC0015OPQ.000541	evt091arg02place	EMIC0015OPQ.000575	none
IC0015OPQ	VMIC0015OPQ.000588	evt004arg01attacker	EMIC0015OPQ.000609	none
IC0015OPQ	VMIC0015OPQ.000588	evt004arg02target	EMIC0015OPQ.000622	none
IC0015OPQ	VMIC0015OPQ.000588	evt004arg04place	EMIC0015OPQ.000635	none
IC0015OPQ	VMIC0015OPQ.000648	evt090arg01killer	EMIC0015OPQ.000669	none
IC0015OPQ	VMIC0015OPQ.000648	evt090arg02victim	EMIC0015OPQ.000682	none
IC0015OPQ	VMIC0015OPQ.000648	evt090arg04place	EMIC0015OPQ.000695	none
IC0015OPQ	VMIC0015OPQ.000708	evt008arg01attacker	EMIC0015OPQ.000729	none
IC0015OPQ	VMIC0015OPQ.000708	evt008arg02target	EMIC0015OPQ.000742	none
IC0015OPQ	VMIC0015OPQ.000708	evt008arg03instrument	EMIC0015OPQ.000755	none
IC0015OPQ	VMIC0015OPQ.000768	evt091arg01victim	EMIC0015OPQ.000789	none
IC0015OPQ	VMIC0015OPQ.000768	evt091arg02place	EMIC0015OPQ.000802	none
IC001612D	VMIC001612D.000123	evt004arg01attacker	EMIC001612D.000144	none
IC001612D	VMIC001612D.000123	evt004arg02target	EMIC001612D.000157	none
IC001612D	VMIC001612D.000123	evt004arg04place	EMIC001612D.000170	none
IC001612D	VMIC001612D.000183	evt090arg01killer	EMIC001612D.000204	hedged
IC001612D	VMIC001612D.000183	evt090arg02victim	EMIC001612D.000217	none
IC001612D	VMIC001612D.000183	evt090arg04place	EMIC001612D.000230	none
IC001612D	VMIC001612D.000290	evt004arg01attacker	EMIC001612D.000311	none
IC001612D	VMIC001612D.000290	evt004arg02target	EMIC001612D.000324	none
IC001612D	VMIC001612D.000290	evt004arg04place	EMIC001612D.000337	none
IC001612D	VMIC001612D.000350	evt090arg01killer	EMIC001612D.000371	none
IC001612D	VMIC001612D.000350	evt090arg02victim	EMIC001612D.000384	none
IC001612D	VMIC001612D.000350	evt090arg04place	EMIC001612D.000397	none
IC001612D	VMIC001612D.000457	evt004arg01attacker	EMIC001612D.000478	none
IC001612D	VMIC001612D.000457	evt004arg02target	EMIC001612D.000491	none
IC001612D	VMIC001612D.000457	evt004arg04place	EMIC001612D.000504	none
IC001612D	VMIC001612D.000457	evt004arg04place	EMIC001612D.000517	none
IC001612D	VMIC001612D.000530	evt090arg01killer	EMIC001612D.000551	none
IC001612D	VMIC001612D.000530	evt090arg02victim	EMIC001612D.000564	none
IC001612D	VMIC001612D.000530	evt090arg04place	EMIC001612D.000577	none
IC001612D	VMIC001612D.000530	evt090arg04place	EMIC001612D.000590	none
IC001612D	VMIC001612D.000697	evt008arg01attacker	EMIC001612D.000718	none
IC001612D	VMIC001612D.000697	evt008arg02target	EMIC001612D.000731	none
IC001612D	VMIC001612D.000697	evt008arg04place	EMIC001612D.000744	none
IC001612D	VMIC001612D.000697	evt008arg04place	EMIC001612D.000856	none
IC001612D	VMIC001612D.000770	evt090arg01killer	EMIC001612D.000791	none
IC001612D	VMIC001612D.000770	evt090arg02victim	EMIC001612D.000804	none
IC001612D	VMIC001612D.000770	evt090arg04place	EMIC001612D.000817	none
IC001612D	VMIC001612D.000770	evt090arg04place	EMIC001612D.000830	none
IC001612D	VMIC001612D.000916	evt008arg01attacker	EMIC001612D.000937	none
IC001612D	VMIC001612D.000916	evt008arg02target	EMIC001612D.000950	none
IC001612D	VMIC001612D.000916	evt008arg04place	EMIC001612D.000963	none
IC001612D	VMIC001612D.000976	evt090arg01killer	EMIC001612D.000997	none
IC001612D	VMIC001612D.000976	evt090arg02victim	EMIC001612D.001010	none
IC001612D	VMIC001612D.000976	evt090arg04place	EMIC001612D.001023	none
IC0015ZAG	VMIC0015ZAG.000003	evt090arg02victim	EMIC0015ZAG.000024	none
IC0015ZAG	VMIC0015ZAG.000003	evt090arg04place	EMIC0015ZAG.000037	none
IC0015ZAG	VMIC0015ZAG.000144	evt090arg02victim	EMIC0015ZAG.000165	none
IC0015ZAG	VMIC0015ZAG.000144	evt090arg04place	EMIC0015ZAG.000178	none
IC0015ZAG	VMIC0015ZAG.001011	evt004arg02target	EMIC0015ZAG.001032	none
IC0015ZAG	VMIC0015ZAG.001011	evt004arg04place	EMIC0015ZAG.001045	none
IC0015ZAG	VMIC0015ZAG.001058	evt090arg02victim	EMIC0015ZAG.001079	none
IC0015ZAG	VMIC0015ZAG.001058	evt090arg04place	EMIC0015ZAG.001092	none
IC0015P1E	VMIC0015P1E.000003	evt008arg02target	EMIC0015P1E.000024	none
IC0015P1E	VMIC0015P1E.000003	evt008arg04place	EMIC0015P1E.000037	none
IC0015P1E	VMIC0015P1E.000050	evt090arg02victim	EMIC0015P1E.000071	none
IC0015P1E	VMIC0015P1E.000050	evt090arg04place	EMIC0015P1E.000084	none
IC0015P1E	VMIC0015P1E.000144	evt052arg02recipient	EMIC0015P1E.000165	none
IC0015P1E	VMIC0015P1E.000144	evt052arg03place	EMIC0015P1E.000178	none
IC001610X	VMIC001610X.000003	evt009arg02target	EMIC001610X.000037	none
IC001610X	VMIC001610X.000003	evt009arg04place	EMIC001610X.000050	none
IC001610X	VMIC001610X.000063	evt090arg02victim	EMIC001610X.000097	none
IC001610X	VMIC001610X.000063	evt090arg04place	EMIC001610X.000110	none
IC001610X	VMIC001610X.000170	evt084arg01investigator	EMIC001610X.000191	none
IC001610X	VMIC001610X.000170	evt084arg03crime	EMIC001610X.000204	none
IC001610X	VMIC001610X.000170	evt084arg04place	EMIC001610X.000217	none
IC001610X	VMIC001610X.000290	evt090arg02victim	EMIC001610X.000324	none
IC001610X	VMIC001610X.000290	evt090arg04place	EMIC001610X.000337	none
IC00161RN	VMIC00161RN.000144	evt008arg02target	EMIC00161RN.000165	none
IC00161RN	VMIC00161RN.000144	evt008arg04place	EMIC00161RN.000178	none
IC00161RN	VMIC00161RN.000332	evt008arg02target	EMIC00161RN.000353	none
IC00161RN	VMIC00161RN.000332	evt008arg04place	EMIC00161RN.000366	none
IC00161RN	VMIC00161RN.000332	evt008arg01attacker	EMIC00161RN.001048	none
IC00161RN	VMIC00161RN.000520	evt090arg02victim	EMIC00161RN.000541	none
IC00161RN	VMIC00161RN.000520	evt090arg04place	EMIC00161RN.000554	none
IC00161RN	VMIC00161RN.000520	evt090arg01killer	EMIC00161RN.000975	none
IC00161RN	VMIC00161RN.000567	evt004arg02target	EMIC00161RN.000588	none
IC00161RN	VMIC00161RN.000567	evt004arg04place	EMIC00161RN.000601	none
IC00161RN	VMIC00161RN.000567	evt004arg01attacker	EMIC00161RN.000962	none
IC00161RN	VMIC00161RN.000614	evt090arg02victim	EMIC00161RN.000635	none
IC00161RN	VMIC00161RN.000614	evt090arg04place	EMIC00161RN.000648	none
IC00161RN	VMIC00161RN.000614	evt090arg01killer	EMIC00161RN.000949	none
IC00161RN	VMIC00161RN.000802	evt024arg01communicator	EMIC00161RN.000823	not
IC00161RN	VMIC00161RN.000802	evt024arg02recipient	EMIC00161RN.000836	none
IC00161RN	VMIC00161RN.000802	evt024arg03place	EMIC00161RN.000849	none
IC00161RN	VMIC00161RN.000862	evt024arg01communicator	EMIC00161RN.000883	none
IC00161RN	VMIC00161RN.000862	evt024arg02recipient	EMIC00161RN.000896	none
IC00161RN	VMIC00161RN.000862	evt024arg03place	EMIC00161RN.000909	none
IC0015Z61	VMIC0015Z61.000003	evt090arg01killer	EMIC0015Z61.000024	none
IC0015Z61	VMIC0015Z61.000003	evt090arg02victim	EMIC0015Z61.000037	none
IC0015Z61	VMIC0015Z61.000003	evt090arg04place	EMIC0015Z61.000050	none
IC0015Z61	VMIC0015Z61.000157	evt024arg01communicator	EMIC0015Z61.000178	none
IC0015Z61	VMIC0015Z61.000157	evt024arg02recipient	EMIC0015Z61.000191	none
IC0015Z61	VMIC0015Z61.000298	evt090arg02victim	EMIC0015Z61.000319	none
IC0015Z61	VMIC0015Z61.000298	evt090arg03instrument	EMIC0015Z61.000332	none
IC0015Z61	VMIC0015Z61.000298	evt090arg04place	EMIC0015Z61.000345	none
IC0015ZFR	VMIC0015ZFR.000003	evt008arg02target	EMIC0015ZFR.000024	none
IC0015ZFR	VMIC0015ZFR.000003	evt008arg03instrument	EMIC0015ZFR.000037	none
IC0015ZFR	VMIC0015ZFR.000003	evt008arg04place	EMIC0015ZFR.000050	none
IC0015ZFR	VMIC0015ZFR.000601	evt004arg02target	EMIC0015ZFR.000622	none
IC0015ZFR	VMIC0015ZFR.000648	evt090arg02victim	EMIC0015ZFR.000669	none
IC0015ZFR	VMIC0015ZFR.000682	evt004arg02target	EMIC0015ZFR.000703	none
IC0015ZFR	VMIC0015ZFR.000716	evt090arg02victim	EMIC0015ZFR.000737	none
IC0015ZFR	VMIC0015ZFR.000750	evt004arg02target	EMIC0015ZFR.000771	none
IC0015ZFR	VMIC0015ZFR.000784	evt090arg02victim	EMIC0015ZFR.000805	none
IC0015ZFR	VMIC0015ZFR.000818	evt004arg02target	EMIC0015ZFR.000839	none
IC0015ZFR	VMIC0015ZFR.000852	evt052arg02recipient	EMIC0015ZFR.000873	none
IC0015ZFR	VMIC0015ZFR.000886	evt090arg02victim	EMIC0015ZFR.000907	none
IC0015ZFR	VMIC0015ZFR.000920	evt052arg02recipient	EMIC0015ZFR.000941	none
IC0015ZFR	VMIC0015ZFR.000954	evt052arg02recipient	EMIC0015ZFR.000975	none
IC0015ZFR	VMIC0015ZFR.000988	evt052arg02recipient	EMIC0015ZFR.001009	none
IC0015OG0	VMIC0015OG0.000003	evt090arg02victim	EMIC0015OG0.000024	none
IC0015OG0	VMIC0015OG0.000003	evt090arg03instrument	EMIC0015OG0.000037	none
